household_id,household_weight,household_size,number_of_vehicles,number_of_bikes,departement_id,income_class,consumption_units,commune_id,zone_fine_id
2262,88.09931999999999,4,1,1,59,0,2.5,59350,00127001
2263,158.5463,1,0,0,59,0,1.0,59350,00127001
2264,158.5463,1,2,0,59,0,1.0,59350,00127001
2265,158.5463,1,1,1,59,0,1.0,59350,00127001
2266,71.08230999999999,6,2,9,59,0,2.7,59350,00127001
2267,158.5463,1,0,1,59,0,1.0,59350,00127001
2268,158.5463,1,0,0,59,0,1.0,59350,00127002
2269,88.09931999999999,4,0,2,59,0,2.1,59350,00127003
2270,110.2543,2,1,0,59,0,1.5,59350,00127003
2271,110.2543,2,2,1,59,0,1.5,59350,00127003
2272,88.09931999999999,4,1,0,59,0,2.1,59350,00127003
2273,158.5463,1,0,0,59,0,1.0,59350,00127003
2274,94.82167,3,1,0,59,0,2.0,59350,00127003
2275,110.2543,2,1,0,59,0,1.5,59350,00127005
2276,94.82167,3,2,1,59,0,2.0,59350,00127005
2277,88.09931999999999,4,5,1,59,0,2.5,59350,00127005
2278,71.08230999999999,5,4,4,59,0,2.6,59350,00127005
2279,110.2543,2,1,1,59,0,1.5,59350,00127005
2280,94.82167,3,2,2,59,0,1.8,59350,00127006
2281,158.5463,1,0,1,59,0,1.0,59350,00127006
2282,94.82167,3,2,4,59,0,1.8,59350,00127006
2283,94.82167,3,1,1,59,0,2.0,59350,00127006
2285,94.82167,3,1,1,59,0,1.8,59350,00127007
2286,94.82167,3,1,0,59,0,2.0,59350,00127007
2287,110.2543,2,1,0,59,0,1.5,59350,00127007
2288,88.09931999999999,4,2,6,59,0,2.1,59350,00127007
2289,158.5463,1,1,0,59,0,1.0,59350,00127007
2290,110.2543,2,1,0,59,0,1.5,59350,00127008
2291,94.82167,3,1,3,59,0,2.0,59350,00127008
2292,94.82167,3,3,3,59,0,1.8,59350,00127008
2293,110.2543,2,1,2,59,0,1.5,59350,00127008
2294,110.2543,2,1,0,59,0,1.5,59350,00127008
2295,110.2543,2,2,2,59,0,1.5,59350,00127008
2296,110.2543,2,0,0,59,0,1.5,59350,00127008
2297,94.82167,3,2,0,59,0,2.0,59350,00127008
2298,110.2543,2,1,0,59,0,1.5,59350,00127009
2299,88.09931999999999,4,2,4,59,0,2.1,59350,00127009
2300,158.5463,1,0,0,59,0,1.0,59350,00127009
2301,71.08230999999999,6,1,0,59,0,3.1,59350,00127010
2302,71.08230999999999,5,2,3,59,0,3.0,59350,00127010
2303,88.09931999999999,4,2,2,59,0,2.1,59350,00127010
2304,94.82167,3,2,1,59,0,1.8,59350,00127010
2305,110.2543,2,2,2,59,0,1.5,59350,00127010
2306,110.2543,2,1,0,59,0,1.5,59350,00127010
2307,110.2543,2,1,1,59,0,1.5,59350,00127010
2308,110.2543,2,1,1,59,0,1.5,59350,00127010
2309,158.5463,1,1,0,59,0,1.0,59350,00127010
2310,158.5463,1,1,0,59,0,1.0,59350,00127010
2311,71.08230999999999,5,2,5,59,0,2.8,59350,00127011
2312,158.5463,1,0,0,59,0,1.0,59350,00127011
2313,94.82167,3,0,4,59,0,2.0,59350,00127012
2314,94.82167,3,1,2,59,0,1.8,59350,00127012
2315,71.08230999999999,6,2,7,59,0,2.7,59350,00127012
2316,158.5463,1,1,0,59,0,1.0,59350,00127013
2317,110.2543,2,0,0,59,0,1.5,59350,00127013
2318,71.08230999999999,6,3,1,59,0,3.3,59350,00127013
2319,110.2543,2,3,1,59,0,1.5,59350,00127014
2320,88.09931999999999,4,2,3,59,0,2.1,59350,00127014
2321,110.2543,2,2,2,59,0,1.5,59350,00127014
2322,110.2543,2,0,0,59,0,1.5,59350,00127014
2323,88.09931999999999,4,2,2,59,0,2.3,59350,00127014
2325,71.08230999999999,5,0,0,59,0,2.4,59350,00127015
2326,110.2543,2,2,2,59,0,1.5,59350,00127016
2327,110.2543,2,1,1,59,0,1.5,59350,00127016
2328,158.5463,1,0,0,59,0,1.0,59350,00127017
2329,66.48406,6,2,6,59,0,2.7,59350,00128001
2330,97.11216999999999,2,2,0,59,0,1.5,59350,00128001
2331,97.11216999999999,2,1,2,59,0,1.5,59350,00128001
2332,100.67299999999999,1,0,1,59,0,1.0,59350,00128001
2333,122.6784,3,1,1,59,0,2.0,59350,00128001
2334,97.11216999999999,2,2,0,59,0,1.5,59350,00128001
2335,116.6715,4,1,3,59,0,2.1,59350,00128001
2336,116.6715,4,2,4,59,0,2.3,59350,00128001
2337,97.11216999999999,2,1,0,59,0,1.5,59350,00128001
2338,100.67299999999999,1,1,0,59,0,1.0,59350,00128001
2339,97.11216999999999,2,1,1,59,0,1.5,59350,00128001
2340,66.48406,6,1,5,59,0,2.7,59350,00128001
2341,97.11216999999999,2,2,3,59,0,1.5,59350,00128001
2342,97.11216999999999,2,1,1,59,0,1.5,59350,00128001
2343,66.48406,5,2,3,59,0,2.4,59350,00128001
2344,122.6784,3,1,4,59,0,2.0,59350,00128002
2345,116.6715,4,1,0,59,0,2.1,59350,00128002
2347,100.67299999999999,1,1,0,59,0,1.0,59350,00128003
2348,100.67299999999999,1,1,0,59,0,1.0,59350,00128003
2349,100.67299999999999,1,1,0,59,0,1.0,59350,00128003
2350,97.11216999999999,2,2,1,59,0,1.5,59350,00128003
2351,100.67299999999999,1,1,1,59,0,1.0,59350,00128003
2352,66.48406,5,1,5,59,0,2.4,59350,00128003
2353,122.6784,3,3,2,59,0,2.0,59350,00128003
2354,66.48406,5,2,5,59,0,2.4,59350,00128003
2355,97.11216999999999,2,2,4,59,0,1.5,59350,00128004
2356,97.11216999999999,2,1,0,59,0,1.5,59350,00128004
2357,97.11216999999999,2,2,0,59,0,1.5,59350,00128004
2358,100.67299999999999,1,1,2,59,0,1.0,59350,00128004
2359,100.67299999999999,1,0,0,59,0,1.0,59350,00128004
2360,100.67299999999999,1,0,0,59,0,1.0,59350,00128005
2361,100.67299999999999,1,1,5,59,0,1.0,59350,00128005
2362,100.67299999999999,1,0,0,59,0,1.0,59350,00128005
2363,66.48406,6,1,1,59,0,2.7,59350,00128005
2364,100.67299999999999,1,1,0,59,0,1.0,59350,00128005
2365,100.67299999999999,1,1,1,59,0,1.0,59350,00128005
2366,122.6784,3,2,2,59,0,1.8,59350,00128006
2367,66.48406,5,1,2,59,0,2.6,59350,00128006
2368,122.6784,3,3,3,59,0,2.0,59350,00128006
2369,122.6784,3,2,3,59,0,1.8,59350,00128006
2370,97.11216999999999,2,2,2,59,0,1.5,59350,00128006
2371,116.6715,4,1,4,59,0,2.1,59350,00128006
2372,100.67299999999999,1,1,0,59,0,1.0,59350,00128006
2373,97.11216999999999,2,1,1,59,0,1.5,59350,00128007
2374,100.67299999999999,1,1,0,59,0,1.0,59350,00128007
2376,116.6715,4,1,3,59,0,2.5,59350,00128007
2377,97.11216999999999,2,1,1,59,0,1.5,59350,00128007
2378,97.11216999999999,2,2,3,59,0,1.5,59350,00128007
2379,122.6784,3,1,1,59,0,2.0,59350,00128007
2380,97.11216999999999,2,2,0,59,0,1.5,59350,00128008
2381,122.6784,3,1,2,59,0,1.6,59350,00128008
2382,97.11216999999999,2,2,1,59,0,1.5,59350,00128008
2383,97.11216999999999,2,0,1,59,0,1.5,59350,00128008
2384,66.48406,6,2,5,59,0,2.7,59350,00128008
2385,66.48406,5,2,4,59,0,3.0,59350,00128008
2386,100.67299999999999,1,1,5,59,0,1.0,59350,00128008
2387,116.6715,4,2,2,59,0,2.1,59350,00128010
2388,116.6715,4,2,4,59,0,2.3,59350,00128010
2389,66.48406,5,2,5,59,0,3.0,59350,00128010
2390,100.67299999999999,1,2,0,59,0,1.0,59350,00128010
2391,97.11216999999999,2,2,0,59,0,1.5,59350,00128010
2392,116.6715,4,2,4,59,0,2.5,59350,00128010
2393,97.11216999999999,2,3,2,59,0,1.5,59350,00128010
2394,122.6784,3,2,0,59,0,1.8,59350,00128010
2395,97.11216999999999,2,2,2,59,0,1.5,59350,00128010
2396,100.67299999999999,1,1,0,59,0,1.0,59350,00128010
2397,97.11216999999999,2,2,2,59,0,1.5,59350,00128010
2398,97.11216999999999,2,2,0,59,0,1.5,59350,00128010
2399,79.42873,2,2,1,59,0,1.5,59350,00129001
2400,79.42873,2,2,3,59,0,1.5,59350,00129001
2401,79.42873,2,1,1,59,0,1.5,59350,00129001
2402,79.42873,2,1,2,59,0,1.5,59350,00129001
2403,79.42873,2,1,1,59,0,1.5,59350,00129001
2404,79.42873,2,2,0,59,0,1.5,59350,00129001
2405,143.7497,6,0,2,59,0,2.9,59350,00129001
2406,204.1984,3,6,4,59,0,2.0,59350,00129001
2407,79.42873,2,2,2,59,0,1.5,59350,00129001
2408,143.7497,5,3,2,59,0,3.0,59350,00129001
2409,79.42873,2,2,0,59,0,1.5,59350,00129002
2410,143.7497,6,3,7,59,0,3.3,59350,00129002
2411,137.234,1,1,0,59,0,1.0,59350,00129002
2412,137.234,1,1,0,59,0,1.0,59350,00129002
2413,79.42873,2,3,0,59,0,1.5,59350,00129002
2414,143.7497,5,2,5,59,0,2.4,59350,00129002
2415,137.234,1,1,0,59,0,1.0,59350,00129002
2416,143.7497,5,3,5,59,0,2.8,59350,00129002
2417,79.42873,2,2,4,59,0,1.5,59350,00129002
2418,79.42873,2,2,2,59,0,1.5,59350,00129002
2419,137.234,1,0,0,59,0,1.0,59350,00129002
2420,79.42873,2,1,1,59,0,1.5,59350,00129002
2421,79.42873,2,2,4,59,0,1.5,59350,00129002
2422,79.42873,2,2,1,59,0,1.5,59350,00129003
2423,79.42873,2,1,1,59,0,1.5,59350,00129004
2424,204.1984,3,2,3,59,0,1.8,59350,00129005
2425,137.234,1,1,1,59,0,1.0,59350,00129005
2426,137.234,1,1,0,59,0,1.0,59350,00129005
2427,137.234,1,0,0,59,0,1.0,59350,00129006
2428,137.234,1,0,0,59,0,1.0,59350,00129006
2429,79.42873,2,2,2,59,0,1.5,59350,00129006
2430,137.234,1,0,0,59,0,1.0,59350,00129006
2431,143.7497,4,1,2,59,0,2.5,59350,00129006
2432,79.42873,2,3,2,59,0,1.5,59350,00129006
2433,79.42873,2,3,1,59,0,1.5,59350,00129007
2434,137.234,1,1,0,59,0,1.0,59350,00129007
2435,204.1984,3,0,2,59,0,1.6,59350,00129007
2436,137.234,1,1,0,59,0,1.0,59350,00129007
2437,79.42873,2,2,2,59,0,1.5,59350,00129007
2438,79.42873,2,2,0,59,0,1.5,59350,00129007
2439,79.42873,2,0,0,59,0,1.5,59350,00129007
2440,79.42873,2,1,1,59,0,1.5,59350,00129007
2441,79.42873,2,1,0,59,0,1.5,59350,00129008
2443,143.7497,4,3,5,59,0,2.3,59350,00129008
2444,79.42873,2,2,0,59,0,1.5,59350,00129008
2445,143.7497,5,1,2,59,0,2.6,59350,00129008
2446,79.42873,2,1,2,59,0,1.3,59350,00129008
2447,137.234,1,0,0,59,0,1.0,59350,00129009
2448,204.1984,3,0,0,59,0,1.8,59350,00129009
2449,143.7497,5,1,0,59,0,3.0,59350,00129009
2450,137.234,1,0,0,59,0,1.0,59350,00129009
2451,137.234,1,1,0,59,0,1.0,59350,00129009
2452,79.42873,2,1,2,59,0,1.5,59350,00129010
2453,79.42873,2,2,0,59,0,1.5,59350,00129010
2454,143.7497,5,1,2,59,0,2.4,59350,00129010
2455,137.234,1,0,0,59,0,1.0,59350,00129010
2456,204.1984,3,2,1,59,0,2.0,59350,00129010
2457,137.234,1,0,0,59,0,1.0,59350,00129010
2458,137.234,1,1,0,59,0,1.0,59350,00129010
2459,143.7497,5,2,4,59,0,2.4,59350,00129011
2460,137.234,1,0,0,59,0,1.0,59350,00129011
2461,204.1984,3,1,2,59,0,1.6,59350,00129011
2462,79.42873,2,1,2,59,0,1.5,59350,00129011
2463,137.234,1,1,0,59,0,1.0,59350,00129011
2464,79.42873,2,2,2,59,0,1.5,59350,00129012
2465,79.42873,2,1,0,59,0,1.5,59350,00129012
2466,79.42873,2,1,0,59,0,1.5,59350,00129012
2467,137.234,1,0,0,59,0,1.0,59350,00129012
2468,79.42873,2,1,1,59,0,1.3,59350,00129012
2469,137.234,1,1,1,59,0,1.0,59350,00129012
2470,79.42873,2,2,2,59,0,1.5,59350,00129012
2471,204.1984,3,1,1,59,0,2.0,59350,00129012
2472,79.42873,2,1,0,59,0,1.5,59350,00129012
2473,149.7261,2,1,0,59,0,1.5,59350,00130002
2474,114.4847,3,1,0,59,0,1.8,59350,00130002
2475,77.66944000000001,4,1,2,59,0,2.1,59350,00130002
2476,77.66944000000001,4,2,0,59,0,2.1,59350,00130002
2477,114.4847,3,0,0,59,0,1.8,59350,00130003
2478,116.1863,1,1,0,59,0,1.0,59350,00130003
2479,124.9612,6,0,0,59,0,3.1,59350,00130003
2480,77.66944000000001,4,0,0,59,0,1.9,59350,00130003
2481,116.1863,1,1,0,59,0,1.0,59350,00130003
2482,149.7261,2,1,0,59,0,1.5,59350,00130003
2483,116.1863,1,1,0,59,0,1.0,59350,00130003
2484,114.4847,3,0,0,59,0,1.8,59350,00130003
2485,116.1863,1,1,0,59,0,1.0,59350,00130004
2486,116.1863,1,0,0,59,0,1.0,59350,00130004
2487,114.4847,3,0,1,59,0,2.0,59350,00130004
2488,116.1863,1,0,0,59,0,1.0,59350,00130004
2489,77.66944000000001,4,1,0,59,0,2.1,59350,00130004
2490,116.1863,1,1,0,59,0,1.0,59350,00130005
2491,116.1863,1,1,0,59,0,1.0,59350,00130005
2492,149.7261,2,1,0,59,0,1.5,59350,00130005
2493,124.9612,5,2,0,59,0,2.4,59350,00130005
2494,116.1863,1,2,1,59,0,1.0,59350,00130005
2495,114.4847,3,0,2,59,0,1.8,59350,00130005
2496,116.1863,1,1,0,59,0,1.0,59350,00130006
2497,116.1863,1,1,4,59,0,1.0,59350,00130006
2498,116.1863,1,0,0,59,0,1.0,59350,00130007
2500,77.66944000000001,4,2,4,59,0,2.5,59350,00130007
2501,116.1863,1,0,1,59,0,1.0,59350,00130010
2502,114.4847,3,3,3,59,0,2.0,59350,00130010
2503,149.7261,2,1,0,59,0,1.5,59350,00130010
2504,116.1863,1,1,1,59,0,1.0,59350,00130010
2505,77.66944000000001,4,3,4,59,0,2.5,59350,00130010
2506,149.7261,2,1,2,59,0,1.5,59350,00130010
2507,149.7261,2,2,2,59,0,1.5,59350,00130010
2508,149.7261,2,1,0,59,0,1.5,59350,00130011
2509,116.1863,1,1,0,59,0,1.0,59350,00130011
2510,116.1863,1,0,0,59,0,1.0,59350,00130011
2511,116.1863,1,0,0,59,0,1.0,59350,00130011
2512,116.1863,1,0,0,59,0,1.0,59350,00130011
2513,116.1863,1,0,0,59,0,1.0,59350,00130011
2515,116.1863,1,0,1,59,0,1.0,59350,00130012
2517,114.4847,3,1,0,59,0,1.8,59350,00130012
2518,77.66944000000001,4,2,2,59,0,2.1,59350,00130012
2519,114.4847,3,3,3,59,0,1.8,59350,00130012
2520,114.4847,3,0,2,59,0,2.0,59350,00130012
2521,149.7261,2,1,0,59,0,1.5,59350,00130012
2522,77.66944000000001,4,2,1,59,0,2.5,59350,00130013
2523,149.7261,2,1,1,59,0,1.5,59350,00130013
2524,114.4847,3,1,1,59,0,1.8,59350,00130013
2525,149.7261,2,1,2,59,0,1.5,59350,00130013
2526,116.1863,1,1,0,59,0,1.0,59350,00130013
2527,124.9612,5,2,2,59,0,2.6,59350,00130013
2528,77.66944000000001,4,2,4,59,0,2.3,59350,00130013
2529,149.7261,2,1,0,59,0,1.5,59350,00130014
2530,116.1863,1,1,0,59,0,1.0,59350,00130014
2531,149.7261,2,2,2,59,0,1.5,59350,00130014
2532,116.1863,1,0,0,59,0,1.0,59350,00130014
2533,149.7261,2,1,1,59,0,1.5,59350,00130014
2534,116.1863,1,0,1,59,0,1.0,59350,00130014
2535,77.66944000000001,4,2,4,59,0,2.3,59350,00130014
2536,149.7261,2,2,0,59,0,1.5,59350,00130014
2537,114.4847,3,0,0,59,0,2.0,59350,00130015
2538,124.9612,5,1,2,59,0,2.4,59350,00130015
2539,116.1863,1,1,0,59,0,1.0,59350,00130015
2540,116.1863,1,0,1,59,0,1.0,59350,00130015
2541,124.9612,6,1,1,59,0,2.7,59350,00130015
2542,77.66944000000001,4,1,0,59,0,2.3,59350,00130015
2545,149.7261,2,2,0,59,0,1.5,59350,00130016
2546,116.1863,1,0,0,59,0,1.0,59350,00130016
2547,124.9612,5,1,2,59,0,3.0,59350,00130016
2548,116.1863,1,0,0,59,0,1.0,59350,00130016
2549,121.0,1,0,0,59,0,1.0,59350,00130801
2550,116.1863,1,0,0,59,0,1.0,59350,00130802
2551,77.66944000000001,4,3,1,59,0,2.5,59350,00130803
2552,149.7261,2,1,0,59,0,1.5,59350,00130803
2554,130.4456,5,1,0,59,0,2.8,59350,00131001
2555,160.1738,1,1,0,59,0,1.0,59350,00131001
2556,183.7987,3,1,1,59,0,1.6,59350,00131001
2557,183.7987,3,2,1,59,0,2.0,59350,00131001
2558,160.1738,1,1,0,59,0,1.0,59350,00131002
2559,161.1261,2,2,1,59,0,1.5,59350,00131002
2560,183.7987,3,2,2,59,0,2.0,59350,00131002
2561,161.1261,2,1,0,59,0,1.5,59350,00131002
2565,183.7987,3,2,3,59,0,1.8,59350,00131004
2566,160.1738,1,4,0,59,0,1.0,59350,00131005
2567,161.1261,2,1,2,59,0,1.5,59350,00131005
2568,161.1261,2,0,0,59,0,1.5,59350,00131005
2569,161.1261,2,1,2,59,0,1.5,59350,00131005
2570,160.1738,1,0,0,59,0,1.0,59350,00131005
2571,161.1261,2,1,2,59,0,1.5,59350,00131005
2572,161.1261,2,1,3,59,0,1.5,59350,00131005
2573,160.1738,1,1,2,59,0,1.0,59350,00131006
2574,130.4456,6,2,2,59,0,3.3,59350,00131006
2575,160.1738,1,0,1,59,0,1.0,59350,00131006
2576,130.4456,5,3,4,59,0,2.4,59350,00131009
2577,161.1261,2,1,1,59,0,1.5,59350,00131009
2578,130.4456,6,2,3,59,0,3.3,59350,00131009
2579,161.1261,2,1,2,59,0,1.3,59350,00131009
2580,161.1261,2,2,4,59,0,1.5,59350,00131010
2581,160.1738,1,0,0,59,0,1.0,59350,00131010
2582,160.1738,1,0,1,59,0,1.0,59350,00131010
2583,161.1261,2,1,1,59,0,1.5,59350,00131010
2584,161.1261,2,1,5,59,0,1.5,59350,00131010
2585,161.1261,2,1,0,59,0,1.5,59350,00131012
2586,183.7987,3,2,1,59,0,2.0,59350,00131012
2587,161.1261,2,2,2,59,0,1.3,59350,00131012
2588,160.1738,1,1,1,59,0,1.0,59350,00131012
2589,259.534,4,3,5,59,0,2.3,59350,00131012
2590,259.534,4,3,4,59,0,2.1,59350,00131012
2591,160.1738,1,1,0,59,0,1.0,59350,00131012
2592,161.1261,2,1,0,59,0,1.5,59350,00131012
2593,161.1261,2,2,2,59,0,1.5,59350,00131017
2594,160.1738,1,1,0,59,0,1.0,59350,00131017
2595,161.1261,2,1,0,59,0,1.5,59350,00131017
2596,161.1261,2,4,3,59,0,1.5,59350,00131017
2597,160.1738,1,0,1,59,0,1.0,59350,00131017
2598,259.534,4,2,4,59,0,2.3,59350,00131017
2599,161.1261,2,1,2,59,0,1.5,59350,00131017
2600,161.1261,2,1,1,59,0,1.5,59350,00131017
2601,161.1261,2,1,0,59,0,1.5,59350,00131017
2602,259.534,4,3,2,59,0,2.5,59350,00131017
2603,160.1738,1,1,0,59,0,1.0,59350,00131018
2606,183.7987,3,1,0,59,0,1.8,59350,00131018
2607,161.1261,2,1,2,59,0,1.5,59350,00131018
2608,161.1261,2,2,3,59,0,1.5,59350,00131018
2609,160.1738,1,1,1,59,0,1.0,59350,00131019
2610,161.1261,2,2,3,59,0,1.5,59350,00131019
2611,183.7987,3,2,0,59,0,1.8,59350,00131019
2612,130.4456,5,3,2,59,0,2.8,59350,00131019
2613,160.1738,1,0,0,59,0,1.0,59350,00131019
2614,259.534,4,2,4,59,0,2.1,59350,00131019
2616,130.4456,5,2,2,59,0,2.8,59350,00131020
2617,161.1261,2,1,1,59,0,1.5,59350,00131020
2619,183.7987,3,3,1,59,0,2.0,59350,00131020
2621,130.4456,5,2,5,59,0,2.4,59350,00131020
2622,259.534,4,2,4,59,0,2.1,59350,00131020
2623,160.1738,1,1,1,59,0,1.0,59350,00131801
2624,259.534,4,1,0,59,0,2.1,59350,00131805
2625,165.9466,4,2,4,59,0,2.5,59350,00132001
2626,134.1103,2,2,3,59,0,1.5,59350,00132001
2627,134.1103,2,1,2,59,0,1.5,59350,00132001
2628,134.1103,2,2,1,59,0,1.5,59350,00132001
2629,134.1103,2,3,3,59,0,1.5,59350,00132001
2630,134.1103,2,1,1,59,0,1.5,59350,00132001
2631,153.1711,3,4,3,59,0,2.0,59350,00132001
2632,134.1103,2,1,0,59,0,1.3,59350,00132001
2633,153.1711,3,3,2,59,0,2.0,59350,00132001
2634,165.9466,4,2,4,59,0,2.1,59350,00132001
2635,165.9466,4,3,0,59,0,2.5,59350,00132001
2636,153.1711,3,1,0,59,0,2.0,59350,00132001
2637,134.1103,2,3,1,59,0,1.5,59350,00132001
2638,153.1711,3,2,0,59,0,1.8,59350,00132001
2639,198.886,1,1,0,59,0,1.0,59350,00132001
2640,153.1711,3,3,5,59,0,2.0,59350,00132001
2641,134.1103,2,1,0,59,0,1.5,59350,00132002
2642,198.886,1,1,0,59,0,1.0,59350,00132002
2643,165.9466,5,3,4,59,0,2.6,59350,00132002
2644,165.9466,4,2,1,59,0,2.1,59350,00132002
2645,165.9466,4,2,4,59,0,2.1,59350,00132002
2646,198.886,1,0,0,59,0,1.0,59350,00132002
2647,165.9466,4,4,2,59,0,2.3,59350,00132002
2648,134.1103,2,2,2,59,0,1.5,59350,00132002
2649,198.886,1,1,0,59,0,1.0,59350,00132002
2651,153.1711,3,2,4,59,0,1.8,59350,00132002
2652,198.886,1,1,1,59,0,1.0,59350,00132002
2653,153.1711,3,1,4,59,0,1.6,59350,00132004
2654,134.1103,2,2,2,59,0,1.5,59350,00132004
2655,198.886,1,1,0,59,0,1.0,59350,00132004
2656,134.1103,2,1,2,59,0,1.5,59350,00132004
2657,165.9466,4,1,0,59,0,2.3,59350,00132004
2658,134.1103,2,0,0,59,0,1.5,59350,00132004
2659,134.1103,2,2,3,59,0,1.5,59350,00132006
2660,134.1103,2,1,0,59,0,1.5,59350,00132006
2661,153.1711,3,5,3,59,0,1.8,59350,00132006
2662,165.9466,4,2,3,59,0,2.1,59350,00132006
2663,165.9466,4,1,0,59,0,2.1,59350,00132006
2664,198.886,1,1,0,59,0,1.0,59350,00132006
2665,198.886,1,1,0,59,0,1.0,59350,00132006
2666,165.9466,4,1,0,59,0,2.3,59350,00132006
2667,165.9466,4,2,5,59,0,2.5,59350,00132006
2668,134.1103,2,2,0,59,0,1.5,59350,00132006
2669,165.9466,4,2,6,59,0,2.1,59350,00132007
2670,134.1103,2,1,1,59,0,1.5,59350,00132007
2671,165.9466,5,2,7,59,0,2.6,59350,00132007
2672,153.1711,3,1,0,59,0,1.8,59350,00132007
2673,198.886,1,0,0,59,0,1.0,59350,00132007
2675,198.886,1,0,0,59,0,1.0,59350,00132010
2676,165.9466,4,2,3,59,0,2.1,59350,00132010
2677,198.886,1,0,2,59,0,1.0,59350,00132010
2678,134.1103,2,1,0,59,0,1.5,59350,00132010
2679,153.1711,3,2,0,59,0,1.8,59350,00132011
2680,134.1103,2,1,1,59,0,1.5,59350,00132011
2681,153.1711,3,1,1,59,0,1.8,59350,00132011
2682,198.886,1,0,0,59,0,1.0,59350,00132011
2683,198.886,1,1,1,59,0,1.0,59350,00132011
2684,134.1103,2,1,2,59,0,1.5,59350,00132013
2685,134.1103,2,2,0,59,0,1.5,59350,00132013
2686,134.1103,2,2,0,59,0,1.5,59350,00132013
2687,165.9466,4,2,4,59,0,2.1,59350,00132013
2689,134.1103,2,2,2,59,0,1.5,59350,00132014
2690,134.1103,2,2,0,59,0,1.5,59350,00132014
2691,134.1103,2,2,1,59,0,1.5,59350,00132014
2692,165.9466,4,3,2,59,0,2.1,59350,00132014
2693,134.1103,2,1,1,59,0,1.5,59350,00132014
2694,198.886,1,1,1,59,0,1.0,59350,00132802
2695,153.1711,3,1,1,59,0,1.8,59350,00132802
2696,109.9426,2,2,5,59,0,1.5,59350,00133001
2697,125.4692,3,3,0,59,0,2.0,59350,00133002
2698,129.0802,4,2,4,59,0,2.1,59350,00133002
2699,98.98594,1,1,0,59,0,1.0,59350,00133002
2700,98.98594,1,0,0,59,0,1.0,59350,00133002
2701,98.98594,1,1,0,59,0,1.0,59350,00133002
2703,109.9426,2,1,2,59,0,1.5,59350,00133002
2705,109.9426,2,2,0,59,0,1.5,59350,00133002
2706,109.9426,2,2,2,59,0,1.5,59350,00133002
2707,109.9426,2,1,2,59,0,1.5,59350,00133002
2708,125.4692,3,3,3,59,0,1.8,59350,00133002
2709,98.98594,1,1,0,59,0,1.0,59350,00133002
2710,125.4692,3,2,1,59,0,1.8,59350,00133002
2711,109.9426,2,2,2,59,0,1.5,59350,00133002
2712,125.4692,3,4,4,59,0,2.0,59350,00133002
2713,98.98594,1,0,0,59,0,1.0,59350,00133002
2714,112.8853,5,2,6,59,0,2.6,59350,00133003
2715,109.9426,2,2,0,59,0,1.5,59350,00133003
2716,112.8853,5,2,2,59,0,2.8,59350,00133003
2717,109.9426,2,1,3,59,0,1.5,59350,00133003
2718,109.9426,2,3,3,59,0,1.5,59350,00133003
2719,109.9426,2,1,0,59,0,1.3,59350,00133003
2720,129.0802,4,2,2,59,0,2.1,59350,00133003
2721,125.4692,3,2,3,59,0,2.0,59350,00133003
2722,109.9426,2,1,1,59,0,1.5,59350,00133003
2723,112.8853,5,3,5,59,0,2.6,59350,00133003
2724,98.98594,1,1,0,59,0,1.0,59350,00133003
2725,129.0802,4,2,4,59,0,2.3,59350,00133004
2727,109.9426,2,1,2,59,0,1.5,59350,00133004
2728,98.98594,1,0,1,59,0,1.0,59350,00133004
2731,125.4692,3,1,3,59,0,2.0,59350,00133005
2732,125.4692,3,1,1,59,0,2.0,59350,00133005
2734,109.9426,2,2,2,59,0,1.5,59350,00133005
2735,109.9426,2,1,2,59,0,1.3,59350,00133005
2736,98.98594,1,1,1,59,0,1.0,59350,00133005
2738,112.8853,5,2,5,59,0,2.6,59350,00133005
2739,109.9426,2,2,2,59,0,1.5,59350,00133005
2740,109.9426,2,2,0,59,0,1.5,59350,00133006
2741,109.9426,2,1,1,59,0,1.5,59350,00133006
2742,129.0802,4,2,3,59,0,2.1,59350,00133006
2743,98.98594,1,1,1,59,0,1.0,59350,00133006
2744,125.4692,3,1,2,59,0,1.8,59350,00133006
2745,129.0802,4,2,2,59,0,2.1,59350,00133007
2746,98.98594,1,1,4,59,0,1.0,59350,00133007
2747,109.9426,2,2,2,59,0,1.5,59350,00133007
2748,112.8853,5,2,5,59,0,2.6,59350,00133007
2749,109.9426,2,1,1,59,0,1.5,59350,00133007
2750,98.98594,1,1,0,59,0,1.0,59350,00133008
2751,98.98594,1,1,0,59,0,1.0,59350,00133008
2752,125.4692,3,3,5,59,0,2.0,59350,00133008
2753,129.0802,4,2,3,59,0,2.5,59350,00133008
2754,129.0802,4,2,2,59,0,2.1,59350,00133009
2755,109.9426,2,2,1,59,0,1.5,59350,00133009
2756,109.9426,2,2,3,59,0,1.5,59350,00133009
2757,129.0802,4,3,5,59,0,2.3,59350,00133009
2758,112.8853,5,4,6,59,0,3.0,59350,00133010
2759,98.98594,1,1,0,59,0,1.0,59350,00133010
2760,109.9426,2,1,0,59,0,1.5,59350,00133011
2761,109.9426,2,4,0,59,0,1.5,59350,00133012
2762,129.0802,4,2,0,59,0,2.1,59350,00133012
2763,125.4692,3,3,3,59,0,2.0,59350,00133013
2764,129.0802,4,3,0,59,0,2.5,59350,00133013
2765,109.9426,2,1,0,59,0,1.5,59350,00133013
