person_id,household_id,person_weight,age,sex,employed,studies,has_license,has_pt_subscription,number_of_trips,departement_id,trip_weight,number_of_vehicles,number_of_bikes,is_passenger,socioprofessional_class,commune_id,zone_fine_id,work_study_zone_fine_id,car_availability,bike_availability
1981,1110,72.99217,59,male,True,False,True,False,4,59,72.99217,1,1,False,36,59350,00112005,156016.0,True,True
1982,1111,66.51565,67,male,False,False,True,False,10,59,66.51565,1,0,False,21,59350,00112005,aaaaa,True,False
1983,1111,76.86227,64,female,False,False,True,False,5,59,76.86227,1,0,True,32,59350,00112005,aaaaa,True,False
1984,1112,63.16652,71,female,False,False,True,False,4,59,63.16652,1,0,False,54,59350,00112005,aaaaa,True,False
1985,1113,124.8112,35,male,True,False,True,False,3,59,124.8112,2,3,False,36,59350,00112005,146002.0,True,True
1986,1113,124.8112,35,female,True,False,True,False,6,59,124.8112,2,3,False,41,59350,00112005,108009.0,True,True
1987,1113,138.8793,5,male,False,True,False,False,2,59,138.8793,2,3,True,83,59350,00112005,112003.0,True,True
1988,1113,88.69258,1,female,False,False,False,False,0,59,88.69258,2,3,False,0,59350,00112005,aaaaa,True,True
1989,1114,63.16652,72,male,False,False,True,False,0,59,63.16652,0,0,False,61,59350,00112005,aaaaa,False,False
1990,1115,66.51565,66,male,False,False,True,False,2,59,66.51565,1,1,False,56,59350,00112005,aaaaa,True,True
1991,1115,66.51565,65,female,False,False,True,False,2,59,66.51565,1,1,True,56,59350,00112005,aaaaa,True,True
1996,1118,63.16652,69,female,False,False,True,False,0,59,63.16652,0,1,False,55,59350,00112007,aaaaa,False,True
1997,1119,72.99217,56,male,False,False,False,True,2,59,72.99217,0,0,False,61,59350,00112008,aaaaa,False,False
1998,1120,93.40919,50,male,False,False,False,False,8,59,93.40919,0,0,False,61,59350,00112009,aaaaa,False,False
2001,1123,116.569,33,male,False,False,True,False,4,59,116.569,2,0,False,61,59350,00112009,aaaaa,True,False
2002,1123,116.569,29,female,True,False,True,False,5,59,116.569,2,0,False,46,59350,00112009,112011.0,True,False
2003,1123,82.83556999999999,4,male,False,False,False,False,0,59,82.83556999999999,2,0,False,0,59350,00112009,aaaaa,True,False
2004,1124,82.42036,22,female,False,True,False,True,7,59,82.42036,0,0,False,88,59350,00112010,125302.0,False,False
2005,1125,89.0518,28,female,True,False,False,False,7,59,89.0518,0,1,False,56,59350,00112010,112010.0,False,True
2006,1126,86.79035,22,female,False,True,False,False,6,59,86.79035,1,1,True,87,59350,00112010,118014.0,True,True
2008,1127,72.99217,58,female,True,False,True,False,4,59,72.99217,1,1,False,41,59350,00112010,122006.0,True,True
2009,1128,82.42036,21,male,False,True,False,True,2,59,82.42036,0,0,False,86,59350,00112010,125301.0,False,False
2010,1129,130.9183,41,female,True,False,True,True,3,59,130.9183,1,4,False,32,59350,00112010,125302.0,True,True
2011,1129,130.9183,41,male,True,False,True,True,3,59,130.9183,1,4,False,32,59350,00112010,125302.0,True,True
2012,1129,122.1285,11,female,False,True,False,False,2,59,122.1285,1,4,False,84,59350,00112010,112005.0,True,True
2013,1129,138.8793,10,male,False,True,False,False,2,59,138.8793,1,4,False,83,59350,00112010,112005.0,True,True
2014,1130,72.99217,61,male,False,False,False,False,5,59,72.99217,0,0,True,51,59350,00112010,aaaaa,False,False
2015,1131,89.0518,34,male,True,False,True,False,8,59,89.0518,1,0,False,47,59350,00112010,112009.0,True,False
2016,1132,93.40919,40,female,True,False,True,False,0,59,93.40919,1,0,False,32,59350,00112010,112010.0,True,False
2017,1133,116.569,37,female,True,False,True,True,6,59,116.569,1,1,False,54,59350,00112010,101007.0,True,True
2018,1133,114.0635,15,female,False,True,False,True,2,59,114.0635,1,1,False,85,59350,00112010,102302.0,True,True
2019,1133,114.0635,11,female,False,True,False,False,2,59,114.0635,1,1,False,83,59350,00112010,112002.0,True,True
2020,1134,93.40919,50,male,True,False,True,True,4,59,93.40919,1,1,False,41,59350,00112011,124011.0,True,True
2021,1135,102.3027,58,male,False,False,True,False,3,59,102.3027,1,1,False,61,59350,00112011,aaaaa,True,True
2022,1135,130.9183,43,female,False,False,False,False,3,59,130.9183,1,1,True,82,59350,00112011,aaaaa,True,True
2023,1135,115.5168,21,male,True,False,False,False,3,59,115.5168,1,1,False,66,59350,00112011,102005.0,True,True
2024,1135,122.1285,12,male,False,True,False,False,3,59,122.1285,1,1,False,84,59350,00112011,108011.0,True,True
2025,1136,98.36182,47,female,True,False,True,False,4,59,98.36182,1,0,False,46,59350,00112011,113801.0,True,False
2026,1136,91.75789,14,male,False,True,False,True,4,59,91.75789,1,0,False,85,59350,00112011,102302.0,True,False
2027,1137,181.8892,37,female,True,False,True,True,3,59,181.8892,1,1,True,41,59350,00112011,106004.0,True,True
2028,1137,181.8892,35,male,True,False,True,True,5,59,181.8892,1,1,False,32,59350,00112011,102015.0,True,True
2029,1137,202.3908,5,female,False,True,False,False,2,59,202.3908,1,1,True,83,59350,00112011,112003.0,True,True
2030,1137,129.253,3,male,False,False,False,False,0,59,129.253,1,1,False,0,59350,00112011,aaaaa,True,True
2031,1137,129.253,3,male,False,False,False,False,0,59,129.253,1,1,False,0,59350,00112011,aaaaa,True,True
2034,1139,93.77339,36,male,True,False,True,False,6,59,93.77339,2,1,False,36,59350,00112011,103015.0,True,True
2035,1139,91.75789,15,female,False,True,False,True,5,59,91.75789,2,1,True,85,59350,00112011,105302.0,True,True
2036,1140,93.77339,26,male,True,False,True,True,4,59,93.77339,2,2,False,47,59350,00112011,131801.0,True,True
2037,1140,86.79035,24,female,True,False,True,True,4,59,86.79035,2,2,False,87,59350,00112011,888888.0,True,True
2038,1141,124.8112,31,male,True,False,True,False,4,59,124.8112,1,0,False,36,59350,00112011,110007.0,True,False
2039,1141,124.8112,29,female,True,False,True,False,4,59,124.8112,1,0,False,54,59350,00112011,103001.0,True,False
2040,1141,88.69258,3,male,False,False,False,False,0,59,88.69258,1,0,False,0,59350,00112011,aaaaa,True,False
2041,1141,88.69258,1,female,False,False,False,False,0,59,88.69258,1,0,False,0,59350,00112011,aaaaa,True,False
2042,1142,116.569,32,male,True,False,True,True,8,59,116.569,2,0,False,46,59350,00112011,125102.0,True,False
2043,1142,116.569,28,female,True,False,True,True,8,59,116.569,2,0,True,47,59350,00112011,111801.0,True,False
2044,1142,82.83556999999999,1,male,False,False,False,False,0,59,82.83556999999999,2,0,False,0,59350,00112011,aaaaa,True,False
2045,1143,102.3027,58,male,True,False,True,False,2,59,102.3027,3,2,False,51,59350,00112012,102004.0,True,True
2046,1143,130.9183,54,female,True,False,True,False,4,59,130.9183,3,2,False,51,59350,00112012,147007.0,True,True
2047,1143,124.8112,26,male,True,False,True,False,3,59,124.8112,3,2,False,41,59350,00112012,102008.0,True,True
2049,1144,66.51565,92,male,False,False,True,False,0,59,66.51565,0,0,False,61,59350,00112012,aaaaa,False,False
2050,1144,66.51565,90,female,False,False,False,False,0,59,66.51565,0,0,False,61,59350,00112012,aaaaa,False,False
2051,1145,93.40919,50,female,True,False,True,True,0,59,93.40919,1,2,False,41,59350,00112012,125302.0,True,True
2052,1146,63.16652,65,female,False,False,True,False,4,59,63.16652,1,1,False,41,59350,00112012,aaaaa,True,True
2054,1147,93.77339,37,female,False,False,False,False,0,59,93.77339,0,3,False,36,59350,00112012,aaaaa,False,True
2055,1148,63.16652,69,male,False,False,True,False,0,59,63.16652,1,0,False,32,59350,00112012,aaaaa,True,False
2056,1149,181.8892,39,male,True,False,True,False,4,59,181.8892,2,0,False,61,59350,00112012,119016.0,True,False
2057,1149,181.8892,36,female,True,False,True,False,8,59,181.8892,2,0,False,55,59350,00112012,112011.0,True,False
2058,1149,177.9797,12,female,False,True,False,True,2,59,177.9797,2,0,False,84,59350,00112012,112005.0,True,False
2059,1149,202.3908,6,male,False,True,False,False,2,59,202.3908,2,0,False,83,59350,00112012,112013.0,True,False
2060,1149,129.253,2,female,False,False,False,False,0,59,129.253,2,0,False,0,59350,00112012,aaaaa,True,False
2062,1150,122.2728,40,female,False,False,True,False,8,59,122.2728,1,0,False,82,59350,00112014,aaaaa,True,False
2063,1150,82.83556999999999,4,male,False,False,False,False,0,59,82.83556999999999,1,0,False,0,59350,00112014,aaaaa,True,False
2064,1151,95.54693,56,female,True,False,True,False,4,59,95.54693,1,2,False,41,59350,00112014,112002.0,True,True
2065,1151,107.8884,21,male,False,True,False,True,2,59,107.8884,1,2,False,88,59350,00112014,125301.0,True,True
2066,1151,107.8884,18,female,False,True,False,True,4,59,107.8884,1,2,False,86,59350,00112014,145011.0,True,True
2067,1152,95.54693,57,male,True,False,True,False,0,59,95.54693,2,0,False,51,59350,00112014,153022.0,True,False
2068,1152,122.2728,51,female,True,False,True,True,2,59,122.2728,2,0,True,46,59350,00112014,121801.0,True,False
2069,1152,107.8884,23,male,False,True,True,True,5,59,107.8884,2,0,True,88,59350,00112014,102301.0,True,False
2070,1153,130.9183,48,female,True,False,True,True,11,59,130.9183,1,1,False,51,59350,00112014,150201.0,True,True
2071,1153,115.5168,18,female,False,True,False,True,6,59,115.5168,1,1,True,86,59350,00112014,110205.0,True,True
2072,1153,122.1285,17,female,False,True,False,True,7,59,122.1285,1,1,True,85,59350,00112014,130302.0,True,True
2073,1153,122.1285,12,male,False,True,False,True,0,59,122.1285,1,1,False,84,59350,00112014,112002.0,True,True
2074,1154,66.51565,67,male,False,False,True,True,0,59,66.51565,0,0,False,51,59350,00112014,aaaaa,False,False
2075,1154,66.51565,66,female,False,False,False,True,2,59,66.51565,0,0,False,82,59350,00112014,aaaaa,False,False
2076,1155,63.16652,66,male,False,False,True,True,4,59,63.16652,0,0,False,54,59350,00112014,aaaaa,False,False
2077,1156,63.16652,77,female,False,False,True,True,4,59,63.16652,1,0,True,36,59350,00112014,aaaaa,True,False
2078,1157,93.40919,53,male,True,False,True,False,4,59,93.40919,1,1,False,46,59350,00112014,888888.0,True,True
2079,1158,72.99217,62,female,False,False,True,False,4,59,72.99217,1,0,False,54,59350,00112014,aaaaa,True,False
2080,1159,66.51565,65,male,True,False,True,False,2,59,66.51565,1,0,False,61,59350,00112014,121803.0,True,False
2081,1159,93.77339,26,male,False,False,False,False,2,59,93.77339,1,0,False,61,59350,00112014,aaaaa,True,False
2082,1160,82.42036,22,male,False,True,True,True,2,59,82.42036,0,0,False,88,59350,00112014,125302.0,False,False
2083,1161,190.7892,52,female,True,False,True,True,2,59,190.7892,1,1,False,46,59350,00112014,101019.0,True,True
2084,1161,190.7892,45,male,True,False,True,False,4,59,190.7892,1,1,False,51,59350,00112014,101802.0,True,True
2085,1161,168.3444,19,male,True,False,False,True,2,59,168.3444,1,1,False,56,59350,00112014,119005.0,True,True
2086,1161,168.3444,19,female,False,True,False,True,4,59,168.3444,1,1,False,85,59350,00112014,109304.0,True,True
2087,1161,168.3444,18,female,False,True,False,True,4,59,168.3444,1,1,False,85,59350,00112014,101302.0,True,True
2088,1162,63.16652,69,female,False,False,True,False,2,59,63.16652,1,0,False,51,59350,00112014,aaaaa,True,False
2089,1163,76.86227,63,male,False,False,True,False,4,59,76.86227,1,0,False,61,59350,00112014,aaaaa,True,False
2090,1163,76.86227,60,female,True,False,True,False,2,59,76.86227,1,0,True,56,59350,00112014,aaaaa,True,False
2091,1164,89.0518,39,male,False,False,True,False,3,59,89.0518,0,0,False,36,59350,00112014,aaaaa,False,False
2093,1165,181.8892,34,male,True,False,True,False,2,59,181.8892,2,1,False,61,59350,00112016,125101.0,True,True
2094,1165,202.3908,10,male,False,True,False,False,2,59,202.3908,2,1,True,83,59350,00112016,131019.0,True,True
2095,1165,202.3908,6,male,False,True,False,False,4,59,202.3908,2,1,True,83,59350,00112016,131019.0,True,True
2096,1165,129.253,3,male,False,False,False,False,0,59,129.253,2,1,False,0,59350,00112016,aaaaa,True,True
2097,1166,66.51565,65,female,False,False,False,True,2,59,66.51565,1,0,True,66,59350,00112016,aaaaa,True,False
2098,1166,76.86227,64,male,False,False,True,False,11,59,76.86227,1,0,False,32,59350,00112016,aaaaa,True,False
2099,1167,66.51565,72,male,False,False,True,False,2,59,66.51565,1,0,False,61,59350,00112016,aaaaa,True,False
2100,1167,66.51565,68,female,False,False,False,False,0,59,66.51565,1,0,False,61,59350,00112016,aaaaa,True,False
2101,1168,66.51565,74,female,False,False,True,False,0,59,66.51565,1,0,False,51,59350,00112016,aaaaa,True,False
2102,1168,66.51565,71,male,False,False,True,False,0,59,66.51565,1,0,False,46,59350,00112016,aaaaa,True,False
2103,1169,93.77339,34,female,True,False,True,False,2,59,93.77339,2,0,False,54,59350,00112016,110015.0,True,False
2104,1169,93.77339,31,male,True,False,True,False,3,59,93.77339,2,0,False,66,59350,00112016,140802.0,True,False
2105,1170,63.16652,75,female,False,False,False,False,0,59,63.16652,0,0,False,51,59350,00112016,aaaaa,False,False
2108,1172,63.16652,69,female,False,False,True,True,2,59,63.16652,0,0,False,54,59350,00112016,aaaaa,False,False
2109,1173,116.569,29,female,False,False,True,True,7,59,116.569,0,0,False,56,59350,00112016,aaaaa,False,False
2110,1173,82.83556999999999,4,male,False,False,False,False,0,59,82.83556999999999,0,0,False,0,59350,00112016,aaaaa,False,False
2111,1173,82.83556999999999,2,male,False,False,False,False,0,59,82.83556999999999,0,0,False,0,59350,00112016,aaaaa,False,False
2112,1174,66.51565,68,male,False,False,True,False,4,59,66.51565,1,2,False,32,59350,00112016,aaaaa,True,True
2113,1174,66.51565,67,female,False,False,True,False,2,59,66.51565,1,2,False,56,59350,00112016,aaaaa,True,True
2116,1176,52.78855,63,male,False,False,True,False,8,59,52.78855,2,5,False,61,59350,00113001,aaaaa,True,True
2117,1176,52.78855,63,female,False,False,True,False,2,59,52.78855,2,5,False,66,59350,00113001,aaaaa,True,True
2118,1177,78.37191999999999,46,female,True,False,False,False,0,59,78.37191999999999,4,5,False,56,59350,00113001,888888.0,True,True
2119,1177,78.37191999999999,44,male,True,False,True,False,0,59,78.37191999999999,4,5,False,10,59350,00113001,aaaaa,True,True
2120,1177,80.77091999999999,24,male,False,False,True,False,0,59,80.77091999999999,4,5,False,81,59350,00113001,aaaaa,True,True
2121,1177,80.77091999999999,21,male,True,False,False,False,3,59,80.77091999999999,4,5,False,55,59350,00113001,133101.0,True,True
2122,1177,80.77091999999999,18,female,True,False,False,True,4,59,80.77091999999999,4,5,True,41,59350,00113001,131017.0,True,True
2123,1177,77.11276,15,male,False,True,False,True,2,59,77.11276,4,5,False,85,59350,00113001,119302.0,True,True
2124,1178,100.5338,65,male,False,False,False,True,4,59,100.5338,0,1,False,61,59350,00113001,aaaaa,False,True
2125,1178,76.26980999999999,58,female,True,False,False,True,2,59,76.26980999999999,0,1,False,51,59350,00113001,114301.0,False,True
2126,1178,79.43648,25,male,False,True,False,True,2,59,79.43648,0,1,False,88,59350,00113001,147015.0,False,True
2127,1179,105.8459,25,female,True,False,True,False,2,59,105.8459,1,0,False,46,59350,00113001,138002.0,True,False
2128,1180,101.6265,60,female,False,False,True,False,4,59,101.6265,1,0,False,54,59350,00113001,aaaaa,True,False
2129,1181,69.58237,67,female,False,False,False,False,0,59,69.58237,0,0,False,56,59350,00113001,aaaaa,False,False
2130,1181,53.60281,48,male,True,False,True,True,2,59,53.60281,0,0,False,21,59350,00113001,101101.0,False,False
2131,1182,77.44626,45,female,True,False,True,False,6,59,77.44626,1,2,False,41,59350,00113001,149301.0,True,True
2132,1182,76.20196999999999,12,male,False,True,False,False,2,59,76.20196999999999,1,2,False,84,59350,00113001,114010.0,True,True
2133,1182,100.3746,9,female,False,True,False,False,6,59,100.3746,1,2,True,83,59350,00113001,118009.0,True,True
2134,1183,105.8459,32,female,True,False,True,False,9,59,105.8459,1,0,False,51,59350,00113001,110201.0,True,False
2135,1184,105.8459,30,male,False,False,True,False,2,59,105.8459,0,0,False,51,59350,00113001,aaaaa,False,False
2136,1185,54.9803,32,male,True,False,False,True,3,59,54.9803,0,3,False,61,59350,00113001,114009.0,False,True
2137,1185,55.24361999999999,23,female,True,False,False,True,0,59,55.24361999999999,0,3,False,56,59350,00113001,aaaaa,False,True
2138,1186,74.50209,31,female,True,False,False,True,6,59,74.50209,1,2,True,46,59350,00113001,105009.0,True,True
2139,1186,74.50209,30,male,False,False,True,False,13,59,74.50209,1,2,False,61,59350,00113001,aaaaa,True,True
2140,1186,94.13963000000001,5,male,False,True,False,False,4,59,94.13963000000001,1,2,False,83,59350,00113001,113002.0,True,True
2141,1186,80.3038,1,male,False,False,False,False,0,59,80.3038,1,2,False,0,59350,00113001,aaaaa,True,True
2142,1187,133.9573,66,female,False,False,True,True,6,59,133.9573,1,2,False,56,59350,00113001,aaaaa,True,True
2143,1188,74.50209,31,female,True,False,True,True,8,59,74.50209,2,3,False,61,59350,00113001,114102.0,True,True
2144,1188,74.50209,29,male,True,False,True,False,5,59,74.50209,2,3,False,61,59350,00113001,141801.0,True,True
2145,1188,94.13963000000001,7,male,False,True,False,False,0,59,94.13963000000001,2,3,False,83,59350,00113001,113001.0,True,True
2146,1188,80.3038,3,male,False,False,False,False,0,59,80.3038,2,3,False,0,59350,00113001,aaaaa,True,True
2147,1189,74.50209,28,male,True,False,True,False,4,59,74.50209,1,2,False,61,59350,00113002,119017.0,True,True
2148,1189,74.50209,27,female,False,False,False,True,8,59,74.50209,1,2,False,61,59350,00113002,aaaaa,True,True
2149,1189,80.3038,4,female,False,False,False,False,0,59,80.3038,1,2,False,0,59350,00113002,aaaaa,True,True
2150,1189,80.3038,2,male,False,False,False,False,0,59,80.3038,1,2,False,0,59350,00113002,aaaaa,True,True
2151,1190,72.6355,47,female,True,False,False,True,0,59,72.6355,0,0,False,56,59350,00113002,111003.0,False,False
2152,1190,74.85891,24,female,False,True,False,True,4,59,74.85891,0,0,False,86,59350,00113002,109304.0,False,False
2153,1190,74.85891,22,female,True,False,False,True,5,59,74.85891,0,0,False,55,59350,00113002,114103.0,False,False
2154,1190,71.46851,15,female,False,True,False,True,7,59,71.46851,0,0,True,84,59350,00113002,114010.0,False,False
2155,1191,54.9803,36,male,True,False,True,False,4,59,54.9803,1,0,False,61,59350,00113002,888888.0,True,False
2156,1191,54.9803,30,female,False,False,False,False,10,59,54.9803,1,0,True,55,59350,00113002,aaaaa,True,False
2157,1192,52.78855,60,female,False,False,True,False,0,59,52.78855,2,0,False,54,59350,00113002,aaaaa,True,False
2158,1192,53.60281,50,male,True,False,True,False,0,59,53.60281,2,0,False,61,59350,00113002,888888.0,True,False
2159,1193,106.3529,23,male,True,False,True,False,7,59,106.3529,1,0,False,61,59350,00113002,133102.0,True,False
2160,1194,69.58237,72,male,False,False,True,False,4,59,69.58237,1,2,False,48,59350,00113002,aaaaa,True,True
2161,1194,53.60281,51,female,False,False,True,False,4,59,53.60281,1,2,False,55,59350,00113002,aaaaa,True,True
2162,1195,110.5733,88,female,True,False,True,False,8,59,110.5733,1,1,False,56,59350,00113002,113004.0,True,True
2163,1195,69.47221,9,female,False,True,False,False,6,59,69.47221,1,1,True,83,59350,00113002,113001.0,True,True
2164,1196,52.78855,63,male,False,False,True,False,2,59,52.78855,2,1,False,61,59350,00113002,aaaaa,True,True
2165,1196,52.78855,62,female,False,False,True,False,7,59,52.78855,2,1,True,54,59350,00113002,aaaaa,True,True
2166,1197,52.78855,57,male,False,False,True,False,2,59,52.78855,3,2,False,54,59350,00113004,aaaaa,True,True
2167,1197,53.60281,51,female,True,False,True,False,5,59,53.60281,3,2,False,51,59350,00113004,110018.0,True,True
2168,1198,105.8459,25,female,False,False,True,False,0,59,105.8459,1,0,False,46,59350,00113004,aaaaa,True,False
2169,1199,69.58237,68,male,False,False,True,False,5,59,69.58237,1,0,False,61,59350,00113005,aaaaa,True,False
2170,1199,69.58237,66,female,False,False,True,False,3,59,69.58237,1,0,True,56,59350,00113005,aaaaa,True,False
2171,1200,54.9803,39,male,True,False,True,True,8,59,54.9803,1,2,False,46,59350,00113005,156018.0,True,True
2172,1200,54.9803,35,female,True,False,True,True,2,59,54.9803,1,2,False,46,59350,00113005,156018.0,True,True
2173,1201,133.9573,68,female,False,False,True,True,2,59,133.9573,1,3,False,41,59350,00113005,aaaaa,True,True
2174,1202,54.9803,34,female,False,False,True,False,15,59,54.9803,1,1,False,61,59350,00113005,aaaaa,True,True
2176,1203,79.43648,38,female,True,False,True,True,4,59,79.43648,1,0,False,51,59350,00113007,116009.0,True,False
2177,1203,76.20196999999999,16,female,False,True,False,True,3,59,76.20196999999999,1,0,False,85,59350,00113007,116303.0,True,False
2178,1203,100.3746,10,female,False,True,False,True,6,59,100.3746,1,0,True,83,59350,00113007,115008.0,True,False
2179,1204,101.6265,56,male,False,False,False,False,2,59,101.6265,0,0,False,51,59350,00113007,aaaaa,False,False
2180,1205,79.43648,34,female,True,False,True,True,4,59,79.43648,1,3,False,51,59350,00113007,114011.0,True,True
2181,1205,79.43648,33,male,True,False,True,True,8,59,79.43648,1,3,True,56,59350,00113007,101007.0,True,True
2182,1205,100.3746,7,female,False,True,False,True,3,59,100.3746,1,3,True,83,59350,00113007,114012.0,True,True
2183,1206,53.60281,53,male,True,False,True,False,4,59,53.60281,1,0,False,61,59350,00113007,114009.0,True,False
2184,1206,53.60281,52,female,True,False,False,True,2,59,53.60281,1,0,True,61,59350,00113007,116006.0,True,False
2185,1207,52.78855,62,female,False,False,True,False,2,59,52.78855,1,0,False,82,59350,00113007,aaaaa,True,False
2186,1207,53.60281,53,male,True,False,True,False,1,59,53.60281,1,0,False,61,59350,00113007,113002.0,True,False
2187,1208,69.58237,69,female,False,False,False,False,4,59,69.58237,0,0,False,61,59350,00113007,aaaaa,False,False
2188,1208,69.58237,68,male,False,False,False,False,5,59,69.58237,0,0,False,61,59350,00113007,aaaaa,False,False
2189,1209,80.38593,26,male,False,False,False,False,4,59,80.38593,1,0,False,66,59350,00113007,aaaaa,True,False
2190,1209,80.38593,25,female,False,False,False,False,0,59,80.38593,1,0,False,82,59350,00113007,aaaaa,True,False
2191,1209,101.5743,7,male,False,True,False,False,0,59,101.5743,1,0,False,83,59350,00113007,113008.0,True,False
2192,1209,86.64583,4,male,False,False,False,False,0,59,86.64583,1,0,False,0,59350,00113007,aaaaa,True,False
2193,1209,86.64583,3,male,False,False,False,False,0,59,86.64583,1,0,False,0,59350,00113007,aaaaa,True,False
2194,1209,86.64583,1,female,False,False,False,False,0,59,86.64583,1,0,False,0,59350,00113007,aaaaa,True,False
2195,1210,78.37191999999999,44,male,True,False,True,False,7,59,78.37191999999999,1,2,False,54,59350,00113007,109013.0,True,True
2196,1210,80.38593,33,female,False,False,True,False,5,59,80.38593,1,2,True,82,59350,00113007,aaaaa,True,True
2197,1210,101.5743,10,male,False,True,False,False,2,59,101.5743,1,2,True,83,59350,00113007,113007.0,True,True
2198,1210,101.5743,8,male,False,True,False,False,3,59,101.5743,1,2,True,83,59350,00113007,113007.0,True,True
2199,1210,86.64583,4,female,False,False,False,False,0,59,86.64583,1,2,False,0,59350,00113007,aaaaa,True,True
2200,1210,86.64583,1,male,False,False,False,False,0,59,86.64583,1,2,False,0,59350,00113007,aaaaa,True,True
2201,1211,52.78855,60,male,False,False,True,False,4,59,52.78855,1,0,False,61,59350,00113007,aaaaa,True,False
2202,1211,52.78855,59,female,True,False,False,True,4,59,52.78855,1,0,True,41,59350,00113007,114301.0,True,False
2203,1212,110.5733,89,male,False,False,False,False,0,59,110.5733,0,0,False,66,59350,00113007,aaaaa,False,False
2204,1212,69.58237,78,female,False,False,False,False,3,59,69.58237,0,0,False,66,59350,00113007,aaaaa,False,False
2205,1213,77.44626,49,male,True,False,True,False,3,59,77.44626,1,0,False,61,59350,00113007,114801.0,True,False
2206,1213,79.81693,18,female,True,False,False,True,2,59,79.81693,1,0,True,66,59350,00113007,114102.0,True,False
2208,1214,55.24361999999999,20,male,True,False,True,False,3,59,55.24361999999999,1,0,False,61,59350,00113007,124003.0,True,False
2209,1214,55.24361999999999,20,female,False,False,False,True,4,59,55.24361999999999,1,0,False,54,59350,00113007,aaaaa,True,False
2210,1215,212.8717,82,female,False,False,True,False,2,59,212.8717,0,0,True,22,59350,00113008,aaaaa,False,False
2211,1216,133.9573,74,female,False,False,True,False,0,59,133.9573,1,0,False,54,59350,00113008,aaaaa,True,False
2212,1217,105.8459,31,female,True,False,True,False,4,59,105.8459,1,0,False,46,59350,00113008,125102.0,True,False
2213,1218,52.78855,61,male,False,False,False,False,0,59,52.78855,0,1,False,61,59350,00113008,aaaaa,False,True
2214,1218,52.78855,60,female,False,False,False,False,3,59,52.78855,0,1,False,54,59350,00113008,aaaaa,False,True
2215,1219,103.1941,52,female,True,False,True,False,0,59,103.1941,1,1,False,41,59350,00113008,119014.0,True,True
2216,1220,103.1941,51,female,False,False,False,False,5,59,103.1941,0,0,True,55,59350,00113008,aaaaa,False,False
2217,1221,105.8459,29,female,True,False,True,False,7,59,105.8459,1,3,False,54,59350,00113008,105301.0,True,True
2218,1222,71.53213000000001,64,male,False,False,True,False,6,59,71.53213000000001,2,0,False,61,59350,00113008,aaaaa,True,False
2219,1222,71.53213000000001,57,female,True,False,True,False,4,59,71.53213000000001,2,0,False,56,59350,00113008,116013.0,True,False
2220,1222,74.50209,28,male,False,False,True,False,2,59,74.50209,2,0,False,61,59350,00113008,aaaaa,True,False
2221,1222,74.85891,20,male,False,True,False,True,2,59,74.85891,2,0,False,86,59350,00113008,109304.0,True,False
2222,1223,77.44626,44,male,True,False,True,False,6,59,77.44626,1,3,False,32,59350,00113008,118801.0,True,True
2223,1223,77.44626,42,female,True,False,True,True,6,59,77.44626,1,3,True,32,59350,00113008,114011.0,True,True
2224,1223,100.3746,7,male,False,True,False,False,2,59,100.3746,1,3,True,83,59350,00113008,113007.0,True,True
2225,1224,78.37191999999999,48,male,True,False,False,False,5,59,78.37191999999999,0,0,False,61,59350,00113008,116009.0,False,False
2226,1224,78.37191999999999,42,female,False,False,False,False,3,59,78.37191999999999,0,0,False,82,59350,00113008,aaaaa,False,False
2227,1224,80.77091999999999,20,female,False,False,False,False,3,59,80.77091999999999,0,0,False,81,59350,00113008,aaaaa,False,False
2229,1224,77.11276,16,male,False,True,False,True,4,59,77.11276,0,0,False,85,59350,00113008,114301.0,False,False
2230,1225,103.1941,50,female,True,False,True,True,4,59,103.1941,1,0,False,54,59350,00113008,102801.0,True,False
2231,1226,53.60281,42,male,True,False,True,False,5,59,53.60281,1,0,False,61,59350,00113008,124011.0,True,False
2232,1226,54.9803,38,female,True,False,True,True,5,59,54.9803,1,0,True,55,59350,00113008,105013.0,True,False
2233,1227,103.1941,54,female,False,False,False,True,0,59,103.1941,0,0,False,66,59350,00113008,aaaaa,False,False
2234,1228,53.60281,49,male,False,False,False,False,2,59,53.60281,0,1,False,61,59350,00113008,aaaaa,False,True
2235,1228,53.60281,45,male,False,False,False,False,0,59,53.60281,0,1,False,66,59350,00113008,aaaaa,False,True
2236,1229,69.58237,76,female,False,False,True,True,4,59,69.58237,1,0,True,54,59350,00113008,aaaaa,True,False
2237,1229,69.58237,70,male,False,False,True,False,8,59,69.58237,1,0,False,61,59350,00113008,aaaaa,True,False
2238,1230,79.43648,29,male,True,False,True,True,2,59,79.43648,2,0,False,46,59350,00113008,101006.0,True,False
2239,1230,79.43648,27,female,False,False,True,True,6,59,79.43648,2,0,False,46,59350,00113008,aaaaa,True,False
2240,1230,85.62244,1,male,False,False,False,False,0,59,85.62244,2,0,False,0,59350,00113008,aaaaa,True,False
2241,1231,52.78855,64,male,False,False,True,False,0,59,52.78855,1,0,False,66,59350,00113008,aaaaa,True,False
2242,1231,52.78855,58,female,True,False,True,False,2,59,52.78855,1,0,False,61,59350,00113008,115009.0,True,False
2243,1232,101.6265,61,male,False,False,True,False,6,59,101.6265,1,0,False,55,59350,00113008,aaaaa,True,False
