TP1;TP2;ECH;PER;NDEP;T1;T2;T3;T4;T5;T6;T7;T8;T8B;T8C;T9;T10;T11;TOIS;TDIS;TDIP;TDMO;TDMD;TFIN
4;1540;0025;03;02;1;00;21;1550;1540;00;3;1;0;0;2;1;00;2542;3687;3687;0;0;0
4;1540;0025;03;03;1;00;21;1540;1503;00;3;2;0;1;0;;00;3341;4719;4719;0;0;0
4;1540;0025;03;04;1;00;21;1503;1540;00;3;1;0;0;2;2;00;4844;5985;5985;0;0;0
4;1540;0025;03;05;1;00;21;1540;1540;00;3;1;0;0;2;2;00;1730;2735;2735;0;0;0
4;1540;0025;03;06;1;00;21;1540;1475;00;3;2;1;0;0;;00;3153;4386;4386;0;0;0
4;1540;0025;03;07;1;00;21;1475;1503;00;3;1;0;0;3;2;00;1454;2670;2670;0;0;0
4;1540;0025;03;08;1;00;21;1503;1540;00;3;2;0;1;2;2;00;3341;4660;4660;0;0;0
4;1540;0025;03;09;1;00;21;1540;1475;00;3;1;0;0;0;;00;3153;4484;4484;0;0;0
4;1540;0025;03;10;1;00;21;1475;1540;00;3;2;1;0;2;2;00;3153;4311;4311;0;0;0
4;1540;0025;04;01;1;00;22;1540;1503;00;;;;;;;;3341;4719;4719;0;0;0
4;1540;0025;04;02;1;00;22;1503;1540;00;;;;;;;;3341;4660;4660;0;0;0
4;1540;0048;01;01;1;00;21;1540;1240;02;1;1;0;0;3;2;03;7452;11149;11149;0;133;0
4;1540;0048;01;02;1;02;21;1240;1540;00;1;1;0;0;1;2;00;7452;11236;11236;133;0;0
4;1540;0064;01;01;1;00;21;1540;1540;01;1;1;0;0;2;2;01;463;805;805;0;67;0
4;1540;0064;01;02;1;01;21;1540;1540;00;1;1;0;0;1;2;00;463;862;862;67;0;0
4;1540;0076;01;01;1;01;21;1540;1010;02;1;1;0;0;2;3;01;11018;21378;21378;67;133;0
4;1540;0076;01;03;1;03;21;1010;1100;01;1;1;0;0;2;2;01;3405;4056;4056;200;67;0
4;1540;0076;01;04;1;01;21;1100;1540;01;1;1;0;0;3;2;01;13914;21910;21910;67;67;0
4;1540;0076;01;05;1;01;21;1540;1530;01;1;4;2;1;3;2;01;2455;6635;6635;67;67;0
4;1540;0076;01;06;1;01;21;1530;1251;00;1;4;2;1;3;2;00;10216;17295;17295;67;0;0
4;1540;0076;01;07;1;00;21;1251;1560;00;1;4;2;1;0;;00;7683;12649;12649;0;0;0
4;1540;0076;01;08;1;00;21;1560;1540;01;1;3;1;1;3;2;01;4212;5729;5729;0;67;0
4;1540;0076;01;09;1;01;21;1540;1541;00;1;1;0;0;3;2;00;969;2372;2372;67;0;0
4;1540;0076;01;10;1;00;21;1541;1470;00;1;1;0;0;0;;00;3419;5301;5301;0;0;0
4;1540;0076;01;11;1;00;21;1470;1540;00;1;1;0;0;3;2;00;3468;5057;5057;0;0;0
4;1540;0076;02;01;1;01;22;1540;1530;01;;;;;;;;2455;6635;6635;67;67;0
4;1540;0076;02;02;1;01;22;1530;1251;00;;;;;;;;10216;17295;17295;67;0;0
4;1540;0076;02;03;1;00;22;1251;1560;00;;;;;;;;7683;12649;12649;0;0;0
4;1540;0076;02;04;1;00;22;1560;1540;01;;;;;;;;4212;5729;5729;0;67;0
4;1540;0083;01;01;1;00;21;1540;1540;00;1;1;0;0;2;2;00;1730;2476;2476;0;0;0
4;1540;0083;01;02;1;00;21;1540;1540;00;1;1;0;0;2;2;00;392;706;706;0;0;0
4;1540;0083;01;03;1;00;21;1540;1548;00;1;1;0;0;3;2;00;800;2117;2117;0;0;0
4;1540;0083;01;04;1;00;21;1548;1540;00;1;1;0;0;2;2;00;800;1706;1706;0;0;0
4;1540;0083;01;05;1;00;21;1540;1548;00;1;1;0;0;3;2;00;800;2117;2117;0;0;0
4;1540;0083;01;06;1;00;21;1548;1540;00;1;1;0;0;4;2;00;1411;2042;2042;0;0;0
4;1540;0087;01;01;1;00;21;1540;1541;00;1;1;0;0;3;2;00;969;2372;2372;0;0;0
4;1540;0087;01;02;1;00;21;1541;1540;00;1;1;0;0;1;2;00;969;2248;2248;0;0;0
4;1540;0087;01;03;1;00;21;1540;1540;00;1;1;0;0;3;2;00;201;362;362;0;0;0
4;1540;0087;01;04;1;00;21;1540;1540;00;1;1;0;0;1;2;00;201;362;362;0;0;0
4;1540;0095;01;01;1;00;22;1540;3020;01;;;;;;;;4682;10442;6061;0;67;0
4;1540;0095;01;02;1;01;22;3020;1540;00;;;;;;;;4682;5478;3591;67;0;0
4;1540;0095;02;01;1;00;21;1540;1540;01;1;1;0;0;2;2;01;858;1671;1671;0;67;0
4;1540;0095;02;02;1;01;21;1540;1540;01;1;1;0;0;3;2;01;858;1462;1462;67;67;0
4;1540;0095;02;03;1;01;21;1540;1540;01;1;1;0;0;3;2;01;201;362;362;67;67;0
4;1540;0095;02;04;1;01;21;1540;1540;01;1;1;0;0;2;2;01;820;1099;1099;67;67;0
4;1540;0095;02;05;1;01;21;1540;1540;00;1;1;0;0;1;2;00;820;1099;1099;67;0;0
4;1540;0095;02;06;1;00;21;1540;3020;01;1;2;1;0;2;2;01;4682;10442;6061;0;67;0
4;1540;0095;02;07;1;01;21;3020;1540;00;1;2;1;0;1;2;00;4682;5478;3591;67;0;0
4;1540;0100;01;01;1;02;39;9940;9750;00;;;;;;;;8339;12508;0;133;0;0
4;1540;0100;01;01;2;00;39;9750;9930;20;;;;;;;;6929;10394;0;0;1333;0
4;1540;0100;01;04;1;20;39;9930;8756;00;;;;;;;;3284;4926;0;1333;0;0
4;1540;0100;01;04;2;00;51;8756;1015;00;;;;;;;;201881;302822;20986;0;0;0
4;1540;0100;01;04;3;00;33;1015;1245;00;;;;;;;;4194;6292;6292;0;0;0
4;1540;0100;01;04;4;00;21;1247;1540;01;1;1;0;0;2;2;01;6869;10313;10313;0;67;0
4;1540;0014;01;01;1;00;21;1540;1540;00;1;1;0;0;2;2;01;168;303;303;0;0;0
4;1540;0014;01;02;1;00;21;1540;1540;01;1;1;0;0;2;2;02;2244;2920;2920;0;67;0
4;1540;0014;01;03;1;01;21;1540;1565;03;1;2;1;0;2;2;01;6104;7506;7506;67;200;0
4;1540;0014;01;04;1;03;21;1565;1540;00;1;2;1;0;0;;00;6104;12352;12352;200;0;0
4;1540;0014;01;05;1;00;21;1540;1541;02;1;1;0;0;3;2;01;2326;3977;3977;0;133;0
4;1540;0014;01;06;1;02;21;1541;1540;00;1;1;0;0;1;2;00;1343;2269;2269;133;0;0
4;1540;0020;01;01;1;01;22;1540;9591;01;;;;;;;;11751;13385;11146;67;67;0
4;1540;0020;01;02;1;01;22;9591;1540;01;;;;;;;;11751;13552;11313;67;67;0
4;1540;0020;02;01;1;01;21;1540;9591;01;1;2;1;0;1;2;00;11751;13385;11146;67;67;0
4;1540;0020;02;02;1;01;21;9591;1540;01;1;2;1;0;1;2;00;11751;13552;11313;67;67;0
4;1540;0024;01;01;1;00;21;1540;1510;00;1;2;0;1;0;;00;2956;3884;3884;0;0;0
4;1540;0024;01;02;1;00;21;1510;1190;05;1;1;0;0;2;2;00;6283;10867;10867;0;333;0
4;1540;0024;01;03;1;05;21;1190;1520;00;1;1;0;0;3;2;00;9081;27181;17720;333;0;0
4;1540;0024;01;04;1;00;21;1520;1540;00;1;1;0;0;2;2;00;3025;4350;4350;0;0;0
4;1540;0024;02;01;1;05;31;1540;1475;00;;;;;;;;3519;5278;5278;333;0;0
4;1540;0024;02;01;2;00;33;1475;1455;05;;;;;;;;4211;6317;6317;0;333;0
4;1540;0024;02;02;1;05;33;1455;1475;00;;;;;;;;4211;6317;6317;333;0;0
4;1540;0024;02;02;2;00;31;1475;1540;01;;;;;;;;4591;6886;6886;0;67;0
4;1540;0024;02;05;1;00;22;1540;1540;00;;;;;;;;2647;4258;4258;0;0;0
4;1540;0024;03;01;1;00;22;1540;1510;00;;;;;;;;2956;3884;3884;0;0;0
4;1540;0024;03;02;1;02;33;1515;1475;00;;;;;;;;799;1199;1199;133;0;0
4;1540;0024;03;02;2;00;31;1475;1540;05;;;;;;;;2637;3955;3955;0;333;0
4;1540;0077;01;01;1;00;21;1540;1480;00;1;1;0;0;2;2;00;2702;4188;4188;0;0;0
4;1540;0077;01;02;1;00;21;1480;1540;00;1;1;0;0;2;2;00;2702;4093;4093;0;0;0
4;1540;0077;01;03;1;00;21;1540;1500;00;1;1;0;0;2;2;00;2703;3697;3697;0;0;0
4;1540;0077;01;04;1;00;21;1500;1540;00;1;1;0;0;2;2;00;2703;3462;3462;0;0;0
4;1540;0080;01;01;1;01;31;1540;1475;00;;;;;;;;2637;3955;3955;67;0;0
4;1540;0080;01;01;2;00;33;1475;1015;03;;;;;;;;9332;13998;13998;0;200;0
4;1540;0080;01;03;1;05;33;1015;1475;00;;;;;;;;9332;13998;13998;333;0;0
4;1540;0080;01;03;2;00;31;1475;1540;01;;;;;;;;2637;3955;3955;0;67;0
4;1540;0080;02;01;1;00;21;1540;1550;00;1;1;0;0;2;2;00;1305;2146;2146;0;0;0
4;1540;0080;02;02;1;00;21;1550;1540;00;1;1;0;0;2;2;00;1305;2159;2159;0;0;0
4;1540;0008;01;01;1;01;21;1540;1540;01;1;1;0;0;2;2;01;845;2071;2071;67;67;0
4;1540;0008;01;02;1;01;21;1540;1540;01;1;1;0;0;3;2;01;845;2409;2409;67;67;0
4;1540;0008;01;03;1;01;21;1540;1550;01;1;1;0;0;2;2;01;1618;2238;2238;67;67;0
4;1540;0008;01;04;1;01;21;1550;1540;01;1;2;1;0;2;2;01;1001;1526;1526;67;67;0
4;1540;0008;01;05;1;01;21;1540;1540;01;1;1;0;0;3;2;01;845;2409;2409;67;67;0
4;1540;0078;01;01;1;00;21;1540;1540;00;1;1;0;0;2;2;00;453;934;934;0;0;0
4;1540;0078;01;02;1;00;21;1540;1541;00;1;1;0;0;3;2;00;613;1423;1423;0;0;0
4;1540;0078;01;03;1;00;21;1541;1540;00;1;1;0;0;1;2;00;1065;2248;2248;0;0;0
4;1540;0078;01;04;1;00;21;1540;3020;00;1;1;0;0;3;2;00;4642;7709;6390;0;0;0
4;1540;0078;01;05;1;00;21;3020;1540;00;1;1;0;0;1;2;00;4642;6823;5483;0;0;0
4;1540;0013;01;01;1;00;21;1540;1540;01;1;1;0;0;1;2;00;253;455;455;0;67;0
4;1540;0013;01;02;1;01;21;1540;1540;00;1;1;0;0;1;2;00;253;455;455;67;0;0
4;1540;0051;01;01;1;00;21;1540;1540;00;1;1;0;0;2;2;00;2257;2990;2990;0;0;0
4;1540;0051;01;02;1;00;21;1540;1540;02;1;1;0;0;3;2;01;1511;2191;2191;0;133;0
4;1540;0051;01;03;1;02;21;1540;1540;00;1;1;0;0;1;2;00;2336;4661;4661;133;0;0
4;1540;0051;02;01;1;00;21;1540;1540;00;1;1;0;0;2;2;00;1045;1455;1455;0;0;0
4;1540;0051;02;02;1;00;21;1540;1548;00;1;1;0;0;3;2;00;1849;2269;2269;0;0;0
4;1540;0051;02;03;1;00;21;1548;1540;00;1;1;0;0;1;2;00;1383;3787;3787;0;0;0
4;1540;0059;01;01;1;00;21;1540;1118;00;1;1;0;0;2;2;00;15719;26320;26320;0;0;0
4;1540;0059;01;04;1;00;21;1118;1540;00;1;1;0;0;1;2;00;15719;45346;23763;0;0;0
4;1540;0059;02;01;1;00;21;1540;1571;00;2;1;0;0;3;2;00;7391;16176;16176;0;0;0
4;1540;0059;02;02;1;00;21;1571;1540;00;2;1;0;0;1;2;00;7391;16275;16275;0;0;0
4;1540;0061;01;01;1;00;21;1540;9620;00;1;1;0;0;3;2;00;54142;64203;26362;0;0;0
4;1540;0061;01;02;1;00;21;9620;9620;05;1;1;0;0;2;2;02;955;1719;0;0;333;0
4;1540;0061;01;03;1;05;21;9620;9620;00;1;1;0;0;3;2;00;955;1719;0;333;0;0
4;1540;0061;01;04;1;00;21;9620;9622;00;1;1;0;0;2;2;00;3907;4583;0;0;0;0
4;1540;0061;01;05;1;00;21;9622;9620;00;1;1;0;0;2;2;00;3907;5575;0;0;0;0
4;1540;0061;01;06;1;00;21;9620;9620;00;1;1;0;0;2;2;00;955;1719;0;0;0;0
4;1540;0061;01;07;1;00;21;9620;9620;00;1;1;0;0;3;2;00;955;1719;0;0;0;0
4;1540;0061;01;10;1;00;21;9620;1540;00;1;1;0;0;1;2;00;54142;63838;25732;0;0;0
4;1540;0061;02;01;1;00;21;1540;1483;00;1;2;0;1;0;;00;2993;4702;4702;0;0;0
4;1540;0061;02;02;1;00;21;1483;1318;00;1;1;0;0;1;2;00;13848;19564;19564;0;0;0
4;1540;0061;02;03;1;00;21;1318;1310;00;1;1;0;0;2;2;00;771;1773;1773;0;0;0
4;1540;0061;02;04;1;00;21;1310;1281;00;1;1;0;0;3;2;00;1485;2705;2705;0;0;0
4;1540;0061;02;05;1;00;21;1281;1318;00;1;1;0;0;1;2;00;2232;3251;3251;0;0;0
4;1540;0061;02;06;1;00;21;1318;1540;00;1;1;0;0;2;2;00;13776;17098;17098;0;0;0
4;1540;0061;02;07;1;00;21;1540;1540;00;1;2;0;1;2;2;00;1323;1791;1791;0;0;0
4;1540;0061;02;08;1;00;21;1540;1540;00;1;2;0;1;2;2;00;1323;1757;1757;0;0;0
4;1540;0061;03;01;1;00;22;1540;1483;00;;;;;;;;2993;4702;4702;0;0;0
4;1540;0061;03;04;1;05;31;1480;1540;02;;;;;;;;3217;4826;4826;333;133;0
4;1540;0061;04;01;1;00;51;9591;1015;00;;;;;;;;45012;67518;27256;0;0;0
4;1540;0061;04;01;2;00;33;1015;1475;00;;;;;;;;9746;14619;14619;0;0;0
4;1540;0061;04;01;3;00;31;1475;1540;00;;;;;;;;3860;5790;5790;0;0;0
4;1540;0061;04;03;1;00;31;1490;1540;02;;;;;;;;1686;2529;2529;0;133;0
4;1540;0061;04;04;1;00;22;1540;1540;00;;;;;;;;1323;1791;1791;0;0;0
4;1540;0061;04;05;1;00;22;1540;1540;00;;;;;;;;1323;1757;1757;0;0;0
4;1540;0066;01;01;1;00;21;1540;1268;00;2;1;0;0;1;2;00;12900;20047;20047;0;0;0
4;1540;0066;01;02;1;00;21;1268;1470;03;2;1;0;0;2;2;00;12335;19359;19359;0;200;0
4;1540;0066;01;03;1;03;21;1470;1540;00;2;1;0;0;1;2;00;4248;5497;5497;200;0;0
4;1540;0066;01;04;1;00;21;1540;1010;03;2;1;0;0;2;2;00;12883;23528;23528;0;200;0
4;1540;0066;01;05;1;03;21;1010;1268;00;2;1;0;0;1;2;00;7983;12023;12023;200;0;0
4;1540;0066;01;06;1;00;21;1268;1240;00;2;1;0;0;2;2;00;6469;9497;9497;0;0;0
4;1540;0066;01;07;1;00;21;1240;9594;00;2;1;0;0;2;2;00;17161;29534;11391;0;0;0
4;1540;0066;01;08;1;00;21;9594;1540;00;2;1;0;0;1;2;00;18174;25848;15621;0;0;0
4;1540;0107;01;01;1;01;21;1540;9591;01;1;1;0;0;3;2;01;12668;17929;15691;67;67;0
4;1540;0107;01;02;1;01;21;9591;1540;01;1;1;0;0;3;2;01;12668;17859;15621;67;67;0
4;1540;0107;01;03;1;01;21;1540;3020;01;1;1;0;0;3;2;01;3448;6373;5054;67;67;0
4;1540;0107;01;04;1;01;21;3020;1540;01;1;1;0;0;3;2;01;3448;5312;3971;67;67;0
4;1540;0107;01;05;1;01;21;1540;9591;01;1;1;0;0;3;2;01;12668;17929;15691;67;67;0
4;1540;0107;01;06;1;01;21;9591;1260;01;1;1;0;0;3;2;01;5370;6502;4264;67;67;0
4;1540;0107;01;07;1;01;21;1260;1540;01;1;1;0;0;3;2;01;7587;12862;12862;67;67;0
4;1540;0002;01;07;1;00;21;1540;1540;01;1;3;2;0;1;2;00;940;1551;1551;0;67;0
4;1540;0002;01;08;1;01;21;1540;1540;00;1;3;2;0;1;2;00;940;1292;1292;67;0;0
4;1540;0002;01;09;1;00;21;1540;1317;00;1;3;2;0;0;;00;15799;22398;22398;0;0;0
4;1540;0002;01;10;1;00;21;1317;1540;00;1;1;0;0;1;2;00;15799;21263;21263;0;0;0
4;1540;0002;01;11;1;00;22;1540;1541;00;;;;;;;;1235;2609;2609;0;0;0
4;1540;0002;01;12;1;00;22;1541;1540;00;;;;;;;;1235;3099;3099;0;0;0
4;1540;0002;02;01;1;01;21;1540;1253;05;2;1;0;0;3;2;01;10865;14845;14845;67;333;0
4;1540;0002;02;02;1;05;21;1253;1540;00;2;1;0;0;1;2;00;10865;14883;14883;333;0;0
4;1540;0002;02;03;1;00;21;1540;1253;05;2;1;0;0;3;2;05;10865;14845;14845;0;333;0
4;1540;0002;02;04;1;05;21;1253;1540;01;2;1;0;0;0;;00;10865;14883;14883;333;67;0
4;1540;0002;02;05;1;01;21;1540;1541;00;2;2;1;0;3;2;01;1235;2609;2609;67;0;0
4;1540;0002;02;06;1;00;21;1541;1540;00;2;2;1;0;0;;00;1235;3099;3099;0;0;0
4;1540;0002;02;07;1;00;21;1540;1540;00;2;1;0;0;2;2;01;277;498;498;0;0;0
4;1540;0012;01;01;1;00;21;1540;1540;01;1;1;0;0;3;2;01;940;1551;1551;0;67;0
4;1540;0012;01;02;1;01;21;1540;1540;01;1;1;0;0;2;2;01;172;310;310;67;67;0
4;1540;0012;01;03;1;01;21;1540;1540;00;1;1;0;0;1;2;00;940;1292;1292;67;0;0
4;1540;0012;02;01;1;00;21;1540;1460;01;2;1;0;0;3;2;01;5874;7196;7196;0;67;0
4;1540;0012;02;02;1;01;21;1460;1540;00;2;1;0;0;1;2;00;5874;7193;7193;67;0;0
4;1540;0028;01;01;1;00;21;1540;1540;00;1;1;0;0;3;2;00;869;1799;1799;0;0;0
4;1540;0028;01;02;1;00;21;1540;1540;00;1;1;0;0;1;2;00;869;2016;2016;0;0;0
4;1540;0028;01;03;1;00;22;1540;1220;00;;;;;;;;10141;15320;15320;0;0;0
4;1540;0028;01;04;1;00;22;1220;1540;00;;;;;;;;10141;14940;14940;0;0;0
4;1540;0028;02;01;1;00;21;1540;1220;00;2;2;1;0;3;2;00;10141;15320;15320;0;0;0
4;1540;0028;02;02;1;00;21;1220;1540;00;2;2;1;0;1;2;00;10141;14940;14940;0;0;0
4;1540;0029;01;01;1;00;21;1540;1540;00;2;1;0;0;2;2;00;940;1551;1551;0;0;0
4;1540;0029;01;02;1;00;21;1540;1540;00;2;1;0;0;1;2;00;940;1292;1292;0;0;0
4;1540;0029;01;03;1;00;21;1540;1251;00;1;2;1;0;3;2;00;10633;14635;14635;0;0;0
4;1540;0029;01;04;1;00;21;1251;1231;00;1;2;1;0;3;2;00;3246;4491;4491;0;0;0
4;1540;0029;01;05;1;00;21;1231;1540;00;1;2;1;0;1;2;00;7946;11974;11974;0;0;0
4;1540;0029;02;01;1;00;21;1540;1540;00;1;1;0;0;3;2;00;940;1551;1551;0;0;0
4;1540;0029;02;02;1;00;21;1540;1540;00;1;1;0;0;1;2;00;940;1292;1292;0;0;0
4;1540;0029;02;03;1;00;21;1540;1490;00;1;1;0;0;2;2;00;2762;3668;3668;0;0;0
4;1540;0029;02;04;1;00;21;1490;1540;00;1;1;0;0;1;2;00;2762;3797;3797;0;0;0
4;1540;0029;02;05;1;00;22;1540;1251;00;;;;;;;;10633;14635;14635;0;0;0
4;1540;0029;02;06;1;00;22;1251;1231;00;;;;;;;;3246;4491;4491;0;0;0
4;1540;0029;02;07;1;00;22;1231;1540;00;;;;;;;;7946;11974;11974;0;0;0
4;1540;0050;01;01;1;00;21;1540;1540;01;1;1;0;0;3;2;00;2724;4585;4585;0;67;0
4;1540;0050;01;02;1;01;21;1540;1540;00;1;3;0;2;1;2;00;2724;5100;5100;67;0;0
4;1540;0050;01;03;1;00;11;1540;1531;00;0;1;0;0;3;2;00;2334;3539;3539;0;0;0
4;1540;0050;01;04;1;00;11;1531;1540;00;0;1;0;0;1;2;00;2334;3539;3539;0;0;0
4;1540;0050;01;05;1;00;11;1540;3020;00;0;1;0;0;0;;00;2866;3649;1780;0;0;0
4;1540;0050;01;06;1;00;11;3020;1540;00;0;1;0;0;1;2;00;2866;3649;1780;0;0;0
4;1540;0050;02;01;1;00;21;1540;1540;00;1;3;0;2;0;;00;2724;4585;4585;0;0;0
4;1540;0050;02;02;1;00;21;1540;1548;00;1;1;0;0;3;2;00;1612;3077;3077;0;0;0
4;1540;0050;02;03;1;00;21;1548;1540;00;1;1;0;0;1;2;00;1135;1926;1926;0;0;0
4;1540;0053;01;01;1;00;21;1540;1240;00;1;1;0;0;3;2;00;9467;13258;13258;0;0;0
4;1540;0053;01;02;1;00;21;1240;1240;00;1;1;0;0;2;2;00;740;1715;1715;0;0;0
4;1540;0053;01;03;1;00;21;1240;1240;00;1;1;0;0;3;2;00;740;1303;1303;0;0;0
4;1540;0053;01;04;1;00;21;1240;1540;00;1;1;0;0;1;2;00;9467;13537;13537;0;0;0
4;1540;0053;02;01;1;00;21;1540;1540;00;2;2;0;1;2;1;00;277;498;498;0;0;0
4;1540;0053;02;02;1;00;21;1540;1540;00;2;1;0;0;1;2;00;277;498;498;0;0;0
4;1540;0053;02;03;1;00;21;1540;1540;00;2;1;0;0;2;1;00;277;498;498;0;0;0
4;1540;0053;02;04;1;00;21;1540;1540;00;2;2;0;1;1;2;00;277;498;498;0;0;0
4;1540;0053;03;01;1;00;22;1540;1540;00;;;;;;;;277;498;498;0;0;0
4;1540;0053;03;02;1;00;22;1540;1540;00;;;;;;;;277;498;498;0;0;0
4;1540;0062;01;01;1;00;21;1540;1548;00;2;1;0;0;3;2;00;1877;3340;3340;0;0;0
4;1540;0062;01;02;1;00;21;1548;1540;01;2;1;0;0;2;2;00;1877;4019;4019;0;67;0
4;1540;0062;01;03;1;01;21;1540;1540;00;2;2;0;1;1;2;00;277;498;498;67;0;0
4;1540;0062;02;01;1;00;21;1540;1540;01;1;2;0;1;2;2;00;277;498;498;0;67;0
4;1540;0062;02;02;1;01;21;1540;1540;00;1;1;0;0;1;2;00;277;498;498;67;0;0
4;1540;0062;02;03;1;00;21;1540;1548;00;1;1;0;0;3;2;00;1877;3340;3340;0;0;0
4;1540;0062;02;04;1;00;21;1548;1541;00;1;1;0;0;3;2;00;1427;2897;2897;0;0;0
4;1540;0062;02;05;1;00;21;1541;1548;00;1;1;0;0;3;2;00;1427;2104;2104;0;0;0
4;1540;0062;02;06;1;00;21;1548;1540;00;1;1;0;0;1;2;00;1877;4019;4019;0;0;0
4;1540;0089;02;01;1;00;21;1540;1490;00;7;1;0;0;2;2;00;2867;3658;3658;0;0;0
4;1540;0089;02;02;1;00;21;1490;1540;00;7;1;0;0;1;2;00;2867;3813;3813;0;0;0
4;1540;0089;02;03;1;00;21;1540;1490;00;7;1;0;0;2;2;00;2867;3658;3658;0;0;0
4;1540;0089;02;04;1;00;21;1490;1540;00;7;1;0;0;1;2;00;2867;3813;3813;0;0;0
4;1540;0089;03;01;1;00;21;1540;1020;05;2;1;0;0;2;2;02;13046;39726;18638;0;333;0
4;1540;0089;03;02;1;05;21;1020;1540;00;2;1;0;0;1;2;00;13046;41098;19515;333;0;0
4;1540;0089;04;01;1;00;22;1540;1500;00;;;;;;;;3914;5219;5219;0;0;0
4;1540;0089;04;02;1;00;22;1500;1540;00;;;;;;;;3914;5228;5228;0;0;0
4;1540;0093;01;01;1;00;21;1540;3028;00;3;1;0;0;3;2;00;4882;6857;4157;0;0;0
4;1540;0093;01;02;1;00;21;3028;1540;00;3;1;0;0;2;2;00;4882;7521;4820;0;0;0
4;1540;0093;02;01;1;00;21;1540;1533;00;1;3;1;1;3;2;00;2335;3182;3182;0;0;0
4;1540;0093;02;02;1;00;21;1533;1540;00;1;2;0;1;0;;00;3161;5069;5069;0;0;0
4;1540;0093;02;03;1;00;21;1540;1540;00;1;1;0;0;2;2;00;869;2016;2016;0;0;0
4;1540;0093;02;04;1;00;21;1540;1540;00;1;1;0;0;0;;00;869;1799;1799;0;0;0
4;1540;0093;02;05;1;00;21;1540;1540;00;1;2;0;1;2;2;00;869;2016;2016;0;0;0
4;1540;0093;02;06;1;00;21;1540;1540;00;1;2;0;1;0;;00;869;1799;1799;0;0;0
4;1540;0093;02;07;1;00;21;1540;1540;00;1;1;0;0;2;2;00;869;2016;2016;0;0;0
4;1540;0093;02;08;1;00;21;1540;1540;00;1;1;0;0;0;;00;869;1799;1799;0;0;0
4;1540;0093;02;09;1;00;21;1540;1540;00;1;2;0;1;2;2;00;869;2016;2016;0;0;0
4;1540;0093;02;10;1;00;21;1540;1540;00;1;2;0;1;3;2;00;940;1551;1551;0;0;0
4;1540;0093;02;11;1;00;21;1540;1540;00;1;2;0;1;2;2;00;940;1292;1292;0;0;0
4;1540;0093;03;01;1;00;21;1540;1483;00;2;1;0;0;3;2;00;3013;4450;4450;0;0;0
4;1540;0093;03;02;1;00;21;1483;1530;00;2;1;0;0;3;2;00;822;1077;1077;0;0;0
4;1540;0093;03;03;1;00;21;1530;1483;00;2;1;0;0;3;2;00;822;1230;1230;0;0;0
4;1540;0093;03;04;1;00;21;1483;1540;00;2;1;0;0;2;2;00;3013;4476;4476;0;0;0
4;1540;0093;04;01;1;00;22;1540;1533;00;;;;;;;;2335;3182;3182;0;0;0
4;1540;0093;04;02;1;00;31;1530;1475;02;;;;;;;;4336;6503;6503;0;133;0
4;1540;0093;04;02;2;02;33;1475;1435;10;;;;;;;;5154;7730;7730;133;667;0
4;1540;0093;05;01;1;00;22;1540;1533;00;;;;;;;;2335;3182;3182;0;0;0
4;1540;0093;05;02;1;00;22;1533;1540;00;;;;;;;;3161;5069;5069;0;0;0
4;1540;0093;05;03;1;00;22;1540;1540;00;;;;;;;;869;2016;2016;0;0;0
4;1540;0093;05;04;1;00;22;1540;1540;00;;;;;;;;869;1799;1799;0;0;0
4;1540;0093;05;05;1;00;22;1540;1540;00;;;;;;;;869;2016;2016;0;0;0
4;1540;0093;05;06;1;00;22;1540;1540;00;;;;;;;;940;1551;1551;0;0;0
4;1540;0093;05;07;1;00;22;1540;1540;00;;;;;;;;940;1292;1292;0;0;0
4;1540;0006;01;01;1;00;21;1540;1560;03;1;1;0;0;2;2;05;6386;8140;8140;0;200;0
4;1540;0006;01;02;1;03;21;1560;1540;00;1;1;0;0;1;2;00;6386;8212;8212;200;0;0
4;1540;0045;01;01;1;00;11;1540;1548;00;0;1;0;0;1;2;00;2261;2733;2733;0;0;0
4;1540;0045;01;02;1;01;22;1548;1541;00;;;;;;;;1427;2897;2897;67;0;0
4;1540;0045;01;03;1;00;22;1541;1548;01;;;;;;;;1427;2104;2104;0;67;0
4;1540;0045;01;04;1;00;11;1548;1540;00;0;1;0;0;1;2;00;2261;2733;2733;0;0;0
4;1540;0045;02;01;1;01;21;1540;1540;00;1;2;0;1;0;;00;415;1442;1442;67;0;0
4;1540;0045;02;02;1;00;21;1540;1541;00;1;1;0;0;3;2;01;1919;3600;3600;0;0;0
4;1540;0045;02;03;1;00;21;1541;1540;00;1;1;0;0;2;2;01;2195;4366;4366;0;0;0
4;1540;0045;02;04;1;01;21;1540;1540;00;1;2;0;1;0;;00;856;1690;1690;67;0;0
4;1540;0045;02;05;1;00;21;1540;1541;00;1;1;0;0;3;2;01;1566;3019;3019;0;0;0
4;1540;0045;02;06;1;00;21;1541;1540;00;1;1;0;0;0;;00;1566;2921;2921;0;0;0
4;1540;0045;02;07;1;00;21;1540;1540;01;1;2;0;1;2;2;01;452;864;864;0;67;0
4;1540;0045;02;08;1;01;21;1540;1540;01;1;2;0;1;2;2;01;415;904;904;67;67;0
4;1540;0045;02;09;1;01;21;1540;1540;00;1;2;0;1;0;;00;856;1690;1690;67;0;0
4;1540;0045;02;10;1;00;21;1540;1541;01;1;1;0;0;3;2;01;1566;3019;3019;0;67;0
