commune_id,iris_id,geometry,departement_id
59512,595120402,"POLYGON ((713292.3 7066823.3, 713288 7066820.8, 713187.1 7066709.6, 713158.2 7066694.3, 713083.4 7066655.6, 712957.7 7066615.7, 712883.3 7066576.9, 712720.9 7066484.9, 712686.9 7066468.2, 712677.4 7066494.8, 712551.9 7066811.9, 712548.7 7066820.3, 712573.6 7066829.9, 712641.2 7066856.7, 712641.7 7066856.9, 712716.2 7066900.4, 712752.7 7066921.9, 712794 7066946.5, 712784.8 7066958.8, 712881.25 7067075.449999999, 713104.6 7067172.9, 713111.1 7067175.3, 713112.5 7067175.8, 713115.9 7067177, 713136.3 7067181, 713137.4 7067181.1, 713139.4 7067181.2, 713149.5 7067165.1, 713150 7067163.9, 713169 7067116.2, 713226 7066980.05, 713289.2 7066830.4, 713292.3 7066823.3))",59
59009,590090704,"POLYGON ((708985.8 7058094.4, 708987.7 7058100.5, 708993.4 7058188.2, 709016.1 7058263, 709085.5 7058339.7, 709146 7058341.6, 709251.9 7058335.3, 709324.2 7058264.7, 709324.7 7058163.5, 709324.6 7058162.1, 709324.1 7058160, 709323.2 7058158.4, 709323 7058157.9, 709490.6 7057841.6, 709488.7 7057834.2, 709482.3 7057822.6, 709455 7057788.3, 709451.4 7057784, 709447.6 7057779.8, 709435.9 7057766.9, 709349.55 7057677.9, 709273.1 7057659.4, 709162.6 7057653.2, 709127.2 7057661.5, 708981.8 7057831.7, 708973.5 7057985.3, 708975.7 7057991, 708977.3 7057995.2, 708980.1 7058007.4, 708981.3 7058016.9, 708981.9 7058025.1, 708983.5 7058051.6, 708984.9 7058074.8, 708985.8 7058094.4))",59
59017,590170202,"POLYGON ((691566.8 7066356.3, 691539.2 7066365, 691523.3 7066377.1, 691525.6 7066398.9, 691621.5 7066636.2, 691660.3500000001 7066810, 691676 7066943.6, 691676.9 7066945.1, 691692 7066943.7, 692062.3 7066910.6, 692147.3 7066948.3, 692335.7 7067064.1, 692343.7 7067069.8, 692373.7 7067095.7, 692373.9 7067095.4, 692486.6 7066918.4, 692616.6000000001 7066706.65, 692731 7066529.5, 692886.8 7066344.7, 692905.1 7066326.4, 692904.7 7066299.9, 692886 7066283.7, 692529.4 7066204.7, 692501.9 7066200.2, 692425.3 7066187.6, 692392.7 7066186.1, 692313.4 7066182.6, 692215.2 7066191.6, 692193.5 7066193.6, 692047.7 7066227.9, 691926.3 7066258.7, 691832.4 7066282.6, 691653.8 7066329, 691566.8 7066356.3))",59
59350,593500905,"POLYGON ((705451.6 7060339.5, 705433.6 7060372.1, 705412.9 7060415.449999999, 705475.4 7060693.6, 705492.9 7060765.3, 705493 7060765.7, 705496.8 7060784.1, 705624.1 7060980.8, 705816.7 7061108.6, 705866.5 7061140.8, 705879.7 7061149, 705887 7061153.6, 705890.2 7061155.6, 705907.3 7061165.4, 705911.6 7061167.8, 705929.9 7061177.8, 705968.1 7061193.7, 705986.6 7061201.4, 706013 7061208.2, 706090.3 7061234.4, 706094.1 7061236.1, 706082.6 7061204, 706077.9 7061190.6, 706077.4 7061184.2, 706078.2 7061032.8, 706130 7060908.8, 706192.6 7060629.5, 706197.1 7060592.3, 706166.4 7060589.5, 706133.8 7060584, 706129.2 7060583.2, 705799.4 7060424.9, 705532 7060323.9, 705456 7060339.1, 705451.6 7060339.5))",59
59328,593280101,"POLYGON ((702224.9 7062298.1, 702222.4 7062299.5, 702217.1 7062302.2, 702065.4 7062372.6, 701934.3 7062433.5, 701741.1 7062524.7, 701655.8 7062563.7, 701525.2 7062623.4, 701491.3 7062638.5, 701461.4 7062651.8, 701435.2 7062662.5, 701310.5 7062712.5, 701159.9 7062769.1, 701062.1 7062805.4, 701060.4 7062806.1, 701084.6 7062825.7, 701243.7 7062975, 701282.275 7063165.324999999, 701304.2 7063335.4, 701295.7 7063636.2, 701393.6 7063907.1, 701406.2 7063913.6, 701426.4 7063921.4, 701467.6 7063894.8, 701469.4 7063893.1, 701456 7063865.5, 701528.9 7063781.7, 701562.7 7063750.5, 701619.3 7063699.6, 701639.4 7063682.1, 701677.9 7063648.5, 701680.8 7063645.8, 701683.3 7063643.4, 701707.9 7063616.8, 701812.7 7063462.8, 701842.3 7063419.3, 701882.2 7063360.1, 701929.7 7063289.6, 701984.4 7063208.2, 702028.9 7063141.9, 702158.3 7062948, 702279.1 7062767.3, 702365.6 7062675.2, 702418.3 7062625.9, 702565.325 7062435.725000001, 702686.1 7062266.4, 702698.9 7062252.7, 702649.3 7062237.7, 702558.3 7062209.9, 702530.3 7062200.8, 702495.8999999999 7062181.85, 702448.7 7062193, 702323.5 7062251.5, 702225.5 7062297.8, 702224.9 7062298.1))",59
59339,593390102,"POLYGON ((715259.9 7065862, 715286.7 7065850.5, 715570.7749999999 7065801.875, 715700.4 7065783.15, 715803.1000000001 7065814.05, 716021 7065849.1, 716059.9 7065853.3, 716065.1 7065853.8, 716067.4 7065854, 716069.7 7065854.3, 716239.9 7065872.5, 716327.8 7065873.2, 716423.7 7065871.4, 716493.9 7065871.1, 716514.7 7065873.4, 716533 7065878.9, 716614.3 7065931.5, 716689.8 7066013.5, 716698.7 7066019.8, 716707.6 7066023.1, 716713.1 7066024.6, 716713 7066021.2, 716712.7 7066012.8, 716712.5 7066002.4, 716712.2 7065978.8, 716713.2 7065957.2, 716713.5 7065951.4, 716715.5 7065917.9, 716719 7065888, 716723.7 7065851.2, 716726 7065838, 716732.6 7065816.7, 716763.5 7065732.5, 716775.2 7065706.5, 717031.9 7065559.4, 717140.1 7065410.9, 717147.1 7065402.2, 717163.6 7065381.8, 717228.8 7065302.6, 717233.4 7065297.1, 717226.2 7065290, 717114.8 7065120.575, 717014.2 7065001.6, 716974.9 7064972.1, 716955.6 7064956.5, 716921.4 7064920.45, 716819.7 7064805.5, 716754.05 7064617.2, 716813.8 7064344.5, 716829.7 7064325.8, 716877.9 7064266.9, 716901.3 7064238, 716915 7064218.3, 716908.3 7064208.1, 716890 7064184.4, 716878 7064175.2, 716850.9 7064156, 716814.6 7064132.1, 716754.6 7064093.8, 716731 7064079.6, 716709.8 7064068.6, 716684.9 7064057.6, 716664.7 7064049.1, 716626.3 7064033.3, 716615.8 7064028.7, 716565.7 7064040.1, 716527.7 7064048.8, 716472.4 7064103.8, 716302.8 7064357.3, 716062.9 7064594.9, 715980.65 7064665.85, 715913.7 7064720.6, 715905 7064714.6, 715898.2 7064709.7, 715730.1259880257 7064698.932305214, 715589.3 7064752.8, 715482 7064929.1, 715342.1 7065168, 715212.1 7065405.2, 715200.2 7065421.3, 715191.3 7065432.4, 715170.5 7065454.7, 715213.1 7065515.4, 715266.9327213009 7065684.721145265, 715240.8 7065826.6, 715259.9 7065862))",59
59350,593500205,"POLYGON ((703715.2 7060315.5, 703713.9 7060349.6, 703701.7 7060578.8, 703697.5 7060635.1, 703696.3 7060644, 703695.1 7060649.6, 703692.9 7060655.6, 703686.5 7060665.5, 703652.5 7060710.4, 703597.2 7060777.9, 703535.1 7060859.7, 703533.7 7060861.6, 703544.2 7060867.6, 703632.825 7060904.275, 703745.9 7060950.9, 703876.5 7061010.7, 704065.9 7061097.7, 704126.8 7061125.3, 704139.7 7061129.5, 704172.2 7061138.7, 704179.5 7061140.6, 704230.4 7061153.8, 704236.8 7061155.4, 704303.3 7061170.6, 704313.7 7061132.5, 704325 7061095.5, 704337.4 7061037.2, 704348.8 7060982, 704350.1 7060975.7, 704357.7 7060937.6, 704357.6 7060929.9, 704356.3 7060924.4, 704324.1 7060884.5, 704317.4 7060880.4, 704313.2 7060877.9, 704264.8 7060849.1, 704250.2 7060840.5, 704212.7 7060818.7, 704145.5 7060779.8, 704056 7060725.3, 704042.4 7060717.3, 703954.1 7060664.5, 703804 7060574.3, 703789.1 7060499.4, 703791 7060464.9, 703794 7060412, 703795.7 7060383.4, 703797.2 7060358.7, 703799.7 7060330, 703799.6 7060321.9, 703790.2 7060321.3, 703777.6 7060320.5, 703751.15 7060318.65, 703727.7 7060316.6, 703715.2 7060315.5))",59
59646,596460201,"POLYGON ((708421.6 7064165.3, 708424.4 7064169.1, 708496.6 7064267.5, 708559.1 7064353.8, 708621.1 7064440.5, 708661.7 7064515.8, 708662.5 7064517, 708696.6 7064564.7, 708731 7064611.7, 708735.8 7064618, 708786.1 7064681.7, 708794.6 7064673, 708805.9 7064663.2, 708851.3 7064623.3, 708861.3 7064595.5, 708997.7 7064289.8, 709111.6 7064206.9, 709133.3 7064191.1, 709151.1 7064178, 709184.7 7064150.3, 709162.6 7064120.5, 709006.6 7063928.1, 708880.2 7063900, 708717.05 7063864.550000001, 708603.7 7063944.9, 708486.9 7064078.4, 708480.6 7064085.7, 708448.9 7064122.6, 708439.9 7064133.2, 708426 7064154.1, 708421.8 7064164, 708421.6 7064165.3))",59
59512,595120903,"POLYGON ((713405.3 7065683.5, 713387.7 7065667.5, 713287.3 7065575.4, 713232.5 7065509.2, 713225.8 7065497.8, 713200.6 7065517.9, 713081.55 7065607.9, 712996 7065592.1, 712939.25 7065525.85, 712877.2 7065452.8, 712871.8 7065447.4, 712861.7 7065442, 712839.6 7065427.9, 712718 7065347.8, 712650.7 7065302, 712603.5 7065341.5, 712562.8 7065374.4, 712556.3 7065379.6, 712538.9 7065393.4, 712536.6 7065394, 712533.6 7065394.5, 712516 7065410.4, 712498.6 7065428, 712492.1 7065435.2, 712539.4 7065470.3, 712799.7 7065667.3, 713042.6 7065840.2, 713064.3 7065856.2, 713086.5 7065872.6, 713208.9 7065963.1, 713218.5 7065970.2, 713240 7065934.7, 713299.9 7065844, 713341 7065783.3, 713342 7065781.9, 713367.2 7065742.7, 713373.1 7065733.4, 713405.3 7065683.5))",59
59599,595991204,"POLYGON ((712863.4 7070706.9, 712892.6 7070673.6, 712918.6 7070644.8, 712928 7070632.4, 712933.7 7070624.1, 712938.3 7070615.9, 712957.3 7070577.9, 712965.1 7070562.1, 712986.5 7070518.5, 712994.3 7070501.2, 712996.4 7070495.6, 712997.3 7070491.8, 712998.2 7070486.3, 712999.1 7070479.7, 712999.1 7070464.3, 712998.4 7070457.1, 712997.9 7070453.4, 712995.2 7070435.1, 712979.5 7070350.7, 712945.2 7070170.5, 712920.2 7070037.4, 712888.9 7069869.4, 712874.7 7069795, 712861.3 7069801.2, 712832.8 7069811.6, 712828.6 7069812.3, 712592.55 7069819.3, 712434.2 7069795.5, 712368.4 7069804.1, 712339.7 7069811.3, 712330.6 7069813.6, 712345.2 7069846.7, 712389.9 7069961.9, 712420.8 7070051.8, 712452.4 7070144.6, 712415.7 7070176.3, 712393.4 7070190.4, 712372 7070292.5, 712375.4 7070297.4, 712377.6 7070299.5, 712379.9 7070301.2, 712385.2 7070303.5, 712599.2 7070419.35, 712852.9 7070696, 712863.4 7070706.9))",59
59512,595120902,"POLYGON ((713638.8 7065330.4, 713620.3 7065313.7, 713550.4 7065250.4, 713542.7 7065242.9, 713535.3 7065232.8, 713472.4 7065005, 713446.5 7064911.6, 713385.3 7064961.6, 713240.5 7065082.5, 713246 7065088.7, 713335.3 7065190.3, 713345.5 7065202, 713383 7065245.2, 713431.6 7065301.4, 713415.4 7065328.8, 713289.5 7065443.3, 713283.1 7065449.1, 713255.7 7065473.7, 713225.8 7065497.8, 713232.5 7065509.2, 713287.3 7065575.4, 713387.7 7065667.5, 713405.3 7065683.5, 713446.7 7065623.4, 713477.5 7065576.3, 713483.2 7065567.6, 713564.85 7065443.525, 713629.6 7065344.8, 713638.8 7065330.4))",59
59650,596500102,"POLYGON ((713112.8 7069028.7, 713115.4 7069021.3, 713117.9 7069015.8, 713181.6 7068919.1, 713262.4 7068797.3, 713204.1 7068520.1, 713199.8 7068516.1, 713196.4 7068511.8, 713194.1 7068507.7, 713189 7068497.4, 713186.6 7068490.7, 713173.8 7068496.9, 713115.7 7068525.8, 713023 7068572.2, 712903.7 7068478.9, 712897 7068473.5, 712891.9 7068478.7, 712886.1 7068484.3, 712872 7068494.9, 712834.8 7068522.6, 712676.2 7068605.1, 712670.8 7068589.1, 712664.8 7068575, 712660.4 7068567.7, 712651.6 7068553.5, 712642.1 7068539.8, 712636.2 7068532.3, 712625.7 7068519.8, 712594.5 7068485.7, 712591 7068482.4, 712587.5 7068479.2, 712561.5 7068506.8, 712512.8 7068561.1, 712449.8 7068629.4, 712367.9 7068714.9, 712362.6 7068719.6, 712391.7 7068750.5, 712462.1 7068838.4, 712536 7068938.2, 712544.6 7068950.6, 712546.9 7068955.8, 712548 7068961.4, 712548.1 7068965.1, 712557.6 7068961.6, 712585.5 7068949.2, 712608.6 7068935.2, 712620.2 7068927.4, 712633 7068918.6, 712654.2 7068902.7, 713021.5 7069002.9, 713030.8 7069009.1, 713034.5 7069010.8, 713038.5 7069012.6, 713047.1 7069015.2, 713070.6 7069020.5, 713112.8 7069028.7))",59
59560,595600203,"POLYGON ((700570.5 7049380.7, 700659.9 7049398, 700689 7049406.7, 700704.2 7049411.5, 701055.5 7049541, 701354.4 7049658.3, 701387.9 7049675.3, 701397.1 7049678.2, 701407.3 7049679.6, 701424.7 7049679, 701428 7049677.9, 701442.3 7049672.6, 701464.1 7049657.8, 701588.4 7049564.8, 701591.1 7049562.4, 701586.7 7049557.3, 701579.8 7049549.4, 701573.1 7049541.4, 701566.5 7049533.5, 701560.2 7049525.9, 701542 7049503.4, 701530 7049488.1, 701523.9 7049480, 701517.8 7049471.8, 701511.7 7049463.4, 701499.9 7049446.3, 701472.5 7049404.5, 701466.5008745294 7049394.851421109, 701458.3013840831 7049381.401384084, 701430.4 7049333.4, 701418.2 7049309.5, 701390.9 7049253.4, 701373.5 7049210.6, 701351.7 7049152.2, 701323.3 7049068.9, 701287 7048963.5, 701266.6 7048906.1, 701250.2 7048860.1, 701238.8 7048832.8, 701230.4 7048816.2, 701129.3 7048639.8, 701054.1 7048513.8, 701045.3 7048499.6, 700931.3 7048515.6, 700854.1 7048606.4, 700854.4712538964 7048915.794876443, 700879.5 7049012.2, 700802.8 7049127.3, 700623.2 7049206.4, 700604 7049228.4, 700595.6 7049238.1, 700567.7 7049314.8, 700553.9 7049366.7, 700551.2 7049377.2, 700570.5 7049380.7))",59
59599,595991302,"POLYGON ((712715.6 7070865.9, 712722.7 7070872.5, 712733.4 7070882.6, 712749 7070901.8, 712888.9594686937 7070999.300598424, 713010 7071042.1, 713132.35 7071084.5, 713189.8 7071170.6, 713144.7 7071271.1, 713102.7 7071304, 713107.4 7071308.8, 713269.5 7071364.9, 713304.4 7071328.4, 713305 7071327.8, 713358.7 7071270.8, 713368.4 7071119.5, 713224.8 7070802.3, 713198.8 7070734.6, 713139.9 7070602.6, 713132.1 7070590.2, 713128.1 7070585.1, 713123.3 7070580.5, 713111.4 7070571.6, 713098.2 7070562.4, 713003.8 7070504.5, 712994.3 7070501.2, 712986.5 7070518.5, 712965.1 7070562.1, 712957.3 7070577.9, 712938.3 7070615.9, 712933.7 7070624.1, 712928 7070632.4, 712918.6 7070644.8, 712892.6 7070673.6, 712863.4 7070706.9, 712782.1 7070800.2, 712766.2 7070818.4, 712749.7 7070836.8, 712737 7070849.5, 712723.7 7070859.9, 712716.9 7070864.8, 712715.6 7070865.9))",59
59009,590090103,"POLYGON ((710246.5 7062368.4, 710263 7062359.9, 710323 7062331, 710332.7 7062325.1, 710346.3 7062315.3, 710420.9 7062257.4, 710430.3 7062242.4, 710397.4 7062099.8, 710396.5 7062096.6, 710393.1 7062089.2, 710388.9 7062080.4, 710383.7 7062069.6, 710379.4 7062062, 710329.2 7061978.4, 710294.8 7061922.2, 710266.9 7061882.6, 710232.4 7061836.2, 710219.8 7061819.5, 710213.2 7061813, 710208.8 7061809, 710203.6 7061805.9, 710198.1 7061804, 710192.4 7061802.9, 710182.9 7061802.3, 710156.1 7061801.4, 710142 7061802.4, 710139.2 7061802.8, 710132.3 7061804.8, 710124.1 7061808.5, 710035.1 7061853, 709926 7061931.2, 709914.8 7061943.3, 709903.4 7061953.3, 709870 7061980.7, 709849.3 7061997.1, 709794.3 7062035.3, 709705.8 7062094.7, 709670.6 7062116.9, 709660.1 7062123.2, 709601 7062158.3, 709586.8 7062165, 709577.8 7062168.2, 709565.8 7062171.7, 709545.5 7062176.8, 709529.5 7062180.3, 709516.4 7062182, 709508.1 7062182.7, 709475.7 7062265.6, 709500.9 7062343.4, 709512.3 7062375.2, 709524.6 7062406.8, 709537.7 7062435.7, 709550.8 7062461.7, 709555.9 7062471.7, 709578 7062498.9, 709592.3 7062487.8, 709875 7062324.2, 710025.9 7062249.2, 710160.5 7062199.1, 710243 7062361.8, 710246.5 7062368.4))",59
59350,593500504,"POLYGON ((705217.8 7057928, 705219.7 7057917.2, 705268.4 7057685.8, 705277.8 7057685.6, 705312.6 7057685.6, 705351.1 7057686.3, 705381.8 7057686.9, 705501.7 7057694.05, 705589.8 7057699.3, 705615.1 7057700.8, 705641.4 7057701.8, 705669.1 7057701.8, 705686.8 7057701.4, 705723.5 7057698.8, 705737.8 7057696.8, 705753 7057694.3, 705770.7 7057690.5, 705783.9 7057686.5, 705797 7057682.3, 705818.2 7057674.7, 705832.2 7057668.9, 705847 7057661.6, 705848.1 7057661, 705850 7057659.4, 705836.5 7057649.2, 705806.1 7057626.3, 705740.3 7057574.7, 705671.7943220069 7057509.644703365, 705576.8 7057386.5, 705498.8 7057266.9, 705495.3 7057262.9, 705494.7 7057257.1, 705494.4 7057256.7, 705483.9 7057243, 705442.3 7057189.2, 705438 7057183.6, 705436.8 7057184.2, 705218.8 7057290.4, 705172.9 7057311.7, 705133.6 7057329.1, 705112.9 7057337.8, 705081.9 7057350.7, 704919.5 7057416, 704851.1 7057443.5, 704743.2 7057485.8, 704661.3 7057517.2, 704459.6 7057592, 704442.4 7057598.3, 704442.3 7057622.4, 704431.2 7057657, 704425.7 7057673.2, 704420.9 7057686, 704417.2 7057694.3, 704428.9 7057692.7, 704450.6 7057690, 704455.4 7057689.5, 704458.1 7057698, 704463.75 7057716.9, 704480.3 7057769.2, 704502.7 7057837.4, 704505.3 7057847.7, 704510.2 7057866.7, 704517.3 7057891, 704532.6 7057938.9, 704541.3 7057960.1, 704555.8 7057990.7, 704590 7058058.7, 704665 7058059.9, 704754.7 7058062.7, 704870.3 7058098.2, 704926.8 7058123.7, 704936.1 7058127.9, 704977 7058146.5, 705039 7058174.5, 705042.8 7058176.2, 705128.3 7058213.6, 705146.9 7058221.2, 705163.3 7058154.4, 705167.2 7058138.4, 705184.5 7058063.5, 705197.6 7058001.6, 705212.6 7057927.1, 705214 7057927.3, 705217.8 7057928))",59
59508,595080103,"POLYGON ((709810 7072806.9, 709860.6 7072756.8, 709948.6 7072669.8, 709964.8 7072653.8, 709964.4 7072653.2, 709952.7 7072633.1, 709926.9 7072586.2, 709905.9 7072545.4, 709903.7 7072540.9, 709865.1 7072455.2, 709824.9 7072363.6, 709813.3 7072337, 709803.5 7072315.9, 709796 7072300.4, 709768.4 7072249.6, 709733.9 7072188.6, 709691.4 7072159.5, 709655 7072193.3, 709521.1 7072327.4, 709510 7072339.1, 709494.3 7072357.9, 709493.2 7072359.3, 709469.7 7072389.7, 709462.3 7072399.7, 709437.7 7072433.2, 709402.5 7072482, 709344.4 7072554.8, 709289.6 7072622.6, 709241.9 7072661.5, 709228.4 7072670.7, 709212 7072680.6, 709058.5 7072602.5, 708922.25 7072537.6, 708874.8 7072517.3, 708835 7072505.2, 708818.6 7072500.6, 708800.3 7072495.8, 708792.8 7072528.2, 708742.5 7072579.2, 708595.0559879317 7072853.180727993, 708531.4 7073093.5, 708538.8 7073463.2, 708539.5 7073476.3, 708539.7 7073481.5, 708542.75 7073556.9, 708547.05 7073713.3, 708553.725 7073992.225, 708557.0999705533 7074136.099970553, 708550.2 7074302, 708547.7 7074408.3, 708566.2 7074549.3, 708566.7 7074559.6, 708589.4 7074559, 708776.6 7074616.4, 708879.2954746444 7074545.942946129, 708951.8 7074425.1, 709116.05 7074086.9, 709320 7073950.95, 709544.8 7073775, 709563.4 7073765.6, 709562.5 7073765.2, 709532.5 7073741.3, 709488.4 7073698.6, 709475.9 7073650.2, 709506.4 7073606.7, 709537.1 7073560.6, 709571.4 7073504.6, 709591.6 7073468.9, 709605 7073444, 709621.3 7073412.7, 709639.4 7073373.1, 709664.5 7073316.8, 709711.6 7073210.8, 709716.7 7073199.1, 709724.2 7073167.6, 709732.2 7073129.2, 709733.8 7073121.4, 709730.4 7073093.9, 709666.3 7073056.9, 709663.5 7073055.4, 709636.9 7073106.7, 709566.5 7073229.5, 709563.7 7073231.8, 709560.4 7073233.8, 709554.8 7073234.7, 709551.1 7073234.8, 709546.4 7073234.3, 709470.4 7073192.4, 709434.3 7073169.5, 709242.2 7073011.5, 709237.7 7073004.9, 709235.7 7072999.4, 709235.4 7072994.7, 709235.5 7072989.5, 709235.7 7072984.8, 709237.1 7072980.8, 709239 7072976.7, 709268 7072923.1, 709374.25 7072733.15, 709483.2 7072563.15, 709581.9 7072405.9, 709591.5 7072388.6, 709598.8 7072377.7, 709604.6 7072371.6, 709608.7 7072368.7, 709613.4 7072367.1, 709618.7 7072366.5, 709624.3 7072367.2, 709629.2 7072368.8, 709638.3 7072373.7, 709643.3 7072377.2, 709667.6 7072395.3, 709688.2 7072411.5, 709705.5 7072426.4, 709713.1 7072433.3, 709717.6 7072439.3, 709723 7072447.8, 709760 7072519.8, 709817.9 7072633.2, 709804.8 7072803.8, 709804.5 7072805.1, 709810 7072806.9))",59
59320,593200000,"POLYGON ((687656 7053998.2, 687664.3 7053983.4, 687719.05 7053853.699999999, 687767.3 7053762.4, 687836.2 7053659.6, 687876 7053610, 687992.95 7053491.6, 688086.6 7053366.2, 688220.25 7053115.25, 688314.6 7052888.3, 688389.4 7052585, 688387.1 7052582.5, 688387.6 7052578.4, 688389.9 7052573.5, 688413.6 7052531, 688430 7052505.5, 688459.4 7052475.3, 688495 7052442.8, 688575.2 7052370.1, 688758.725 7052213.425, 688919.2 7052076.5, 688931.4 7052094.4, 688950 7052119.4, 689007.8 7052195.3, 689278.8 7051966, 689290.4 7051949.2, 689292.1 7051944.9, 689296.9 7051932.4, 689300.9 7051921.4, 689413.3 7051692.475000001, 689522.55 7051480, 689691.1 7051290.9, 689705.5 7051279.8, 689710.8 7051275.7, 689710.3 7051272.9, 689661.8 7051166, 689642.6 7051131.8, 689638.8 7051125.4, 689626.3 7051110.5, 689363.7631867984 7050829.36278441, 689089.9 7050676.1, 688854.2632064898 7050444.146667023, 688771.7 7050385.5, 688771.6 7050380.9, 688765.7 7050380.2, 688573.8 7050355.8, 688373.65 7050362.949999999, 688179.9 7050245.1, 688179.1 7050238.3, 688176.2 7050221.2, 688171.1 7050203.2, 688164.6 7050182.3, 688161 7050171.3, 688157.9 7050162.4, 688155.7 7050157.8, 688154.3 7050154.9, 688151.7 7050151, 688147.3 7050145.8, 688133.7 7050131, 688044.9 7050040.5, 687862.3 7049883, 687620.3618283882 7049724.533133619, 687383.5 7049784.6, 687381.5 7049781.2, 687355.9 7049735.5, 687329.5 7049686.9, 687325.8 7049680, 687325.2 7049678.7, 687317 7049683.6, 687156.9 7049779.8, 687025.4 7049862.8, 686814 7050006.1, 686734.4 7050162.4, 686718.7 7050204, 686714.6 7050268.5, 686714.4 7050283.4, 686731.8 7050264.5, 686738.8 7050258.9, 686747.8 7050262.7, 686763.9 7050272, 686804.2 7050297, 686905.9 7050374.4, 686961.7 7050631.2, 686931.1557701447 7050761.810766301, 686860.5 7050878.5, 686749.3 7050965.6, 686671.8 7051052.9, 686663.8 7051062.3, 686657.5 7051070.7, 686572.3 7051189.5, 686592.65 7051223.8, 686616.7 7051256.2, 686633 7051277.2, 686638.6 7051284.1, 686647.3 7051291.7, 686653.7 7051296.9, 686661.9 7051302.2, 686681.7 7051310.6, 686809.05 7051445.65, 686869.1 7051737.4, 686924.3 7052098.1, 686801.6000000001 7052435.65, 686629 7052761.4, 686611.45 7052967.449999999, 686406.15 7053228.85, 686375.7 7053567.2, 686372.7 7053583.9, 686582.6 7053509.7, 686640.7 7053662.1, 686657.5 7053687.5, 686853.5 7053626.025, 687065.1 7053544.6, 687074.6 7053541.8, 687078.2 7053541, 687080.9 7053542.8, 687104.5 7053582.5, 687117 7053604.6, 687170.8 7053702.7, 687183.1 7053725.6, 687196.8 7053755.6, 687302 7053931.1, 687442.6 7054107.7, 687450.4 7054116.9, 687457.3 7054123.7, 687472.9 7054135.7, 687522.2 7054164.7, 687609.1 7054057.4, 687645.8 7054011.7, 687656 7053998.2))",59
59143,591430102,"POLYGON ((694694.4 7062124.3, 694683.5 7062129.5, 694662.2 7062139.6, 694641.5 7062151.9, 694614 7062169.2, 694582.5 7062191.5, 694524.1 7062233, 694480.1 7062264.8, 694443.6 7062293.7, 694435.2 7062302.6, 694430.6 7062311.4, 694399.3 7062422.25, 694354.5 7062585.15, 694291.9 7062821.4, 694292.1 7063003.25, 694234.5 7063089.1, 694039.4 7063291.6, 694022.4 7063308.8, 693991.8 7063333.5, 693971.5 7063349.1, 693954.7 7063360.8, 693933.6 7063375.4, 693906 7063391.9, 693843 7063426.3, 693840.8 7063427.5, 693837.1 7063429.5, 693742.65 7063479.4, 693627 7063524.85, 693475 7063584.9, 693342.2 7063645.7, 693170.2 7063428.4, 693164.2 7063416.1, 693161 7063409.6, 693153 7063393.5, 693141.8 7063376, 693129.2 7063356.9, 693102.1 7063322.2, 693050.1 7063257.7, 692989.4 7063182.45, 692938.2 7063119, 692847.9 7063146.6, 692811.5 7063264.5, 692709.25 7063596.949999999, 692639.5 7063824.2, 692633.8 7063842.3, 692594.4 7063952.3, 692582.3 7063978.2, 692574.1 7064001.3, 692571.5 7064011.3, 692579 7064009.2, 692588.6 7064006, 692567.1 7064132.1, 692518.1 7064292.4, 692502.2 7064337, 692490.6 7064366.8, 692463.3 7064422.1, 692451.5 7064444.3, 692435.1 7064471.8, 692410.6 7064505.2, 692367.7 7064556.3, 692410 7064615.6, 692440.9 7064639.9, 692456.4 7064652.9, 692682.4 7064860.7, 692700.6 7064892.6, 692816.4 7064833.8, 692845.5 7064820.1, 692860.5 7064814.1, 692875.2 7064809.6, 692994 7064755.2, 693133.3999999999 7064689.65, 693236.7 7064638.5, 693509.1 7064479.5, 693650.55 7064366.15, 693833.5 7064222.3, 693923.1 7064172, 693988.8 7064133.6, 694009.6 7064120.3, 694022.8 7064111.4, 694080.6499999999 7064068.35, 694271.5 7063925, 694334.8 7063877.3, 694265.675 7063599.925000001, 694254.8222626708 7063474.961094962, 694282.65 7063358.75, 694335.6 7063044.1, 694585.7 7062827.5, 694631.1 7062875.2, 694667.6 7062914.1, 694697.1 7062947, 694716.8 7062967.7, 694721.9 7062971.5, 694726.6 7062974.1, 694758.9 7062941.5, 694794.45 7062769.85, 694906.05 7062590.5, 694937.6 7062550.5, 694986.6 7062486.8, 694962.4 7062460.1, 694950 7062441.7, 694926.1 7062410.9, 694905.9 7062385.7, 694859.05 7062328.6, 694713.6 7062149.2, 694694.4 7062124.3))",59
