MP2,ECH,ANNE,M5,M14,M20,M21,COEM,ML2B,ML24,menage_id_constr,household_id
1300,0057,20160318,1,0,0,,116.1863,,3,13000057,2481
1300,0059,20160107,1,0,0,,149.7261,,2,13000059,2482
1300,0097,20160304,1,0,0,,116.1863,2.0,3,13000097,2483
1300,0122,20160326,0,0,0,,114.4847,,3,13000122,2484
1300,0026,20160304,1,0,0,,116.1863,,3,13000026,2485
1300,0032,20160205,0,0,0,,116.1863,1.0,3,13000032,2486
1300,0069,20160304,0,0,1,0.0,114.4847,,3,13000069,2487
1300,0103,20160322,0,0,0,,116.1863,,3,13000103,2488
1300,0121,20160326,1,0,0,,77.66944000000001,1.0,3,13000121,2489
1300,0033,20160304,1,0,0,,116.1863,,3,13000033,2490
1300,0041,20151209,1,0,0,,116.1863,,3,13000041,2491
1300,0049,20151212,1,0,0,,149.7261,,3,13000049,2492
1300,0064,20160305,2,0,0,,124.9612,1.0,1,13000064,2493
1300,0084,20160126,1,1,1,0.0,116.1863,,2,13000084,2494
1300,0098,20160309,0,0,2,0.0,114.4847,,3,13000098,2495
1300,0047,20151215,1,0,0,,116.1863,,3,13000047,2496
1300,0106,20160316,1,0,4,0.0,116.1863,2.0,3,13000106,2497
1300,0051,20160115,0,0,0,,116.1863,1.0,3,13000051,2498
1300,0067,20160227,0,0,0,,149.7261,,3,13000067,2499
1300,0095,20160326,2,0,4,0.0,77.66944000000001,2.0,2,13000095,2500
1300,0009,20151205,0,0,1,0.0,116.1863,1.0,3,13000009,2501
1300,0012,20160130,3,0,3,0.0,114.4847,,3,13000012,2502
1300,0023,20151212,1,0,0,,149.7261,,4,13000023,2503
1300,0035,20151208,1,0,1,0.0,116.1863,,3,13000035,2504
1300,0054,20160128,3,0,4,0.0,77.66944000000001,1.0,3,13000054,2505
1300,0092,20160226,1,0,2,0.0,149.7261,,2,13000092,2506
1300,0114,20160322,1,1,2,0.0,149.7261,,3,13000114,2507
1300,0016,20151211,1,0,0,,149.7261,,3,13000016,2508
1300,0030,20151208,1,0,0,,116.1863,,3,13000030,2509
1300,0050,20160128,0,0,0,,116.1863,1.0,3,13000050,2510
1300,0073,20160121,0,0,0,,116.1863,1.0,3,13000073,2511
1300,0090,20160227,0,0,0,,116.1863,,3,13000090,2512
1300,0096,20160304,0,0,0,,116.1863,,3,13000096,2513
1300,0112,20160323,1,0,0,,116.1863,,3,13000112,2514
1300,0011,20160112,0,0,1,0.0,116.1863,1.0,3,13000011,2515
1300,0013,20160305,1,0,0,,116.1863,2.0,3,13000013,2516
1300,0027,20160120,1,0,0,,114.4847,2.0,3,13000027,2517
1300,0034,20160226,2,0,2,0.0,77.66944000000001,,3,13000034,2518
1300,0043,20151219,2,1,3,0.0,114.4847,2.0,1,13000043,2519
1300,0083,20160126,0,0,2,0.0,114.4847,2.0,3,13000083,2520
1300,0089,20160227,1,0,0,,149.7261,2.0,3,13000089,2521
1300,0058,20160309,2,0,1,0.0,77.66944000000001,1.0,4,13000058,2522
1300,0060,20160109,1,0,1,0.0,149.7261,,3,13000060,2523
1300,0061,20160115,1,0,1,0.0,114.4847,1.0,3,13000061,2524
1300,0068,20160128,1,0,2,0.0,149.7261,,3,13000068,2525
1300,0074,20160302,1,0,0,,116.1863,1.0,3,13000074,2526
1300,0100,20160311,2,0,2,0.0,124.9612,2.0,3,13000100,2527
1300,0104,20160319,2,0,4,0.0,77.66944000000001,2.0,3,13000104,2528
1300,0005,20160107,1,0,0,,149.7261,2.0,3,13000005,2529
1300,0014,20160225,1,0,0,,116.1863,,3,13000014,2530
1300,0040,20151219,2,0,2,0.0,149.7261,2.0,3,13000040,2531
1300,0048,20160227,0,0,0,,116.1863,,1,13000048,2532
1300,0052,20160318,1,0,1,0.0,149.7261,,3,13000052,2533
1300,0066,20160122,0,0,1,0.0,116.1863,1.0,3,13000066,2534
1300,0094,20160326,2,0,4,0.0,77.66944000000001,1.0,3,13000094,2535
1300,0113,20160323,2,0,0,,149.7261,2.0,3,13000113,2536
1300,0015,20160225,0,0,0,,114.4847,1.0,3,13000015,2537
1300,0042,20151209,1,0,2,0.0,124.9612,1.0,3,13000042,2538
1300,0045,20160325,1,0,0,,116.1863,1.0,3,13000045,2539
1300,0062,20160326,0,0,1,0.0,116.1863,1.0,3,13000062,2540
1300,0087,20160226,1,0,1,0.0,124.9612,1.0,3,13000087,2541
1300,0088,20160227,1,0,0,,77.66944000000001,,3,13000088,2542
1300,0107,20160323,1,0,0,,116.1863,2.0,3,13000107,2543
1300,0120,20160326,1,0,0,,149.7261,,3,13000120,2544
1300,0029,20151217,2,0,0,,149.7261,1.0,1,13000029,2545
1300,0063,20160223,0,0,0,,116.1863,,3,13000063,2546
1300,0105,20160326,1,0,2,0.0,124.9612,,3,13000105,2547
1300,0119,20160323,0,0,0,,116.1863,,3,13000119,2548
1308,0038,20151215,0,0,0,,121.0,1.0,3,13080038,2549
1308,0003,20160304,0,0,0,,116.1863,,3,13080003,2550
1308,0037,20160116,3,0,1,0.0,77.66944000000001,2.0,3,13080037,2551
1308,0124,20160325,1,0,0,,149.7261,,3,13080124,2552
1310,0027,20160204,1,0,0,,160.1738,2.0,3,13100027,2553
1310,0028,20160206,1,0,0,,130.4456,,3,13100028,2554
1310,0029,20160204,1,0,0,,160.1738,2.0,3,13100029,2555
1310,0031,20160202,1,0,1,0.0,183.7987,2.0,4,13100031,2556
1310,0097,20160225,2,0,1,0.0,183.7987,,2,13100097,2557
1310,0001,20160225,1,0,0,,160.1738,1.0,3,13100001,2558
1310,0021,20160105,2,0,1,0.0,161.1261,,3,13100021,2559
1310,0041,20160109,2,0,2,1.0,183.7987,,1,13100041,2560
1310,0055,20160123,1,0,0,,161.1261,,3,13100055,2561
1310,0057,20160120,1,0,0,,160.1738,2.0,3,13100057,2562
1310,0065,20160202,1,0,0,,161.1261,1.0,3,13100065,2563
1310,0087,20160226,1,0,4,0.0,160.1738,,2,13100087,2564
1310,0052,20160120,2,0,3,0.0,183.7987,,3,13100052,2565
1310,0010,20160204,3,1,0,,160.1738,,1,13100010,2566
1310,0011,20160204,1,0,2,0.0,161.1261,,3,13100011,2567
1310,0013,20160323,0,0,0,,161.1261,2.0,4,13100013,2568
1310,0026,20160323,1,0,2,0.0,161.1261,,3,13100026,2569
1310,0044,20160120,0,0,0,,160.1738,1.0,3,13100044,2570
1310,0053,20160120,1,0,2,0.0,161.1261,2.0,1,13100053,2571
1310,0067,20160130,1,0,3,0.0,161.1261,,3,13100067,2572
1310,0058,20160301,1,0,2,0.0,160.1738,2.0,3,13100058,2573
1310,0066,20160324,1,1,2,0.0,130.4456,1.0,3,13100066,2574
1310,0109,20160324,0,0,1,0.0,160.1738,1.0,3,13100109,2575
1310,0036,20160120,2,1,4,0.0,130.4456,1.0,3,13100036,2576
1310,0039,20151216,1,0,1,0.0,161.1261,,2,13100039,2577
1310,0050,20160109,2,0,3,0.0,130.4456,1.0,3,13100050,2578
1310,0051,20151218,1,0,2,0.0,161.1261,,3,13100051,2579
1310,0012,20160115,2,0,4,0.0,161.1261,2.0,1,13100012,2580
1310,0019,20151218,0,0,0,,160.1738,,4,13100019,2581
1310,0038,20151216,0,0,1,0.0,160.1738,1.0,3,13100038,2582
1310,0042,20151218,0,1,1,0.0,161.1261,,3,13100042,2583
1310,0082,20160204,1,0,5,0.0,161.1261,,3,13100082,2584
1310,0005,20151217,1,0,0,,161.1261,,3,13100005,2585
1310,0008,20151217,2,0,1,0.0,183.7987,,3,13100008,2586
1310,0015,20160113,1,1,2,0.0,161.1261,,3,13100015,2587
1310,0018,20151202,1,0,1,0.0,160.1738,,4,13100018,2588
1310,0022,20151204,2,1,5,0.0,259.534,,1,13100022,2589
1310,0061,20160109,3,0,4,0.0,259.534,1.0,2,13100061,2590
1310,0080,20160323,1,0,0,,160.1738,2.0,2,13100080,2591
1310,0090,20160323,1,0,0,,161.1261,2.0,1,13100090,2592
1310,0003,20151201,2,0,2,0.0,161.1261,1.0,4,13100003,2593
1310,0016,20151202,1,0,0,,160.1738,2.0,1,13100016,2594
1310,0017,20151212,1,0,0,,161.1261,,2,13100017,2595
1310,0056,20151212,3,1,3,0.0,161.1261,1.0,1,13100056,2596
1310,0059,20151212,0,0,1,0.0,160.1738,2.0,3,13100059,2597
1310,0068,20160123,2,0,4,0.0,259.534,2.0,3,13100068,2598
1310,0075,20160301,1,0,2,0.0,161.1261,,2,13100075,2599
1310,0086,20160311,1,0,1,0.0,161.1261,,3,13100086,2600
1310,0088,20160317,1,0,0,,161.1261,3.0,4,13100088,2601
1310,0098,20160311,3,0,2,0.0,259.534,,2,13100098,2602
1310,0009,20151201,1,0,0,,160.1738,,3,13100009,2603
1310,0020,20151208,0,0,0,,160.1738,2.0,3,13100020,2604
1310,0043,20160130,2,0,2,0.0,183.7987,1.0,1,13100043,2605
1310,0047,20160319,1,0,0,,183.7987,2.0,1,13100047,2606
1310,0048,20160109,1,0,2,0.0,161.1261,1.0,3,13100048,2607
1310,0074,20160225,2,0,3,0.0,161.1261,,4,13100074,2608
1310,0033,20151201,1,0,1,0.0,160.1738,,1,13100033,2609
1310,0046,20160323,2,0,3,0.0,161.1261,,4,13100046,2610
1310,0063,20160128,2,0,0,,183.7987,,4,13100063,2611
1310,0072,20160316,3,0,2,0.0,130.4456,,3,13100072,2612
1310,0081,20160323,0,0,0,,160.1738,,1,13100081,2613
1310,0085,20160315,2,0,4,0.0,259.534,1.0,4,13100085,2614
1310,0024,20151205,4,0,2,0.0,183.7987,,4,13100024,2615
1310,0071,20160129,2,0,2,0.0,130.4456,1.0,3,13100071,2616
1310,0076,20160311,1,0,1,0.0,161.1261,,1,13100076,2617
1310,0077,20160315,1,0,0,,160.1738,2.0,3,13100077,2618
1310,0079,20160126,2,1,1,0.0,183.7987,,1,13100079,2619
1310,0093,20160319,2,0,0,,183.7987,,1,13100093,2620
1310,0094,20160311,2,0,5,0.0,130.4456,1.0,3,13100094,2621
1310,0096,20160316,2,0,4,0.0,259.534,2.0,1,13100096,2622
1318,0030,20160301,1,0,1,0.0,160.1738,2.0,3,13180030,2623
1318,0023,20151202,1,0,0,,259.534,,4,13180023,2624
1320,0003,20151215,2,0,4,0.0,165.9466,,3,13200003,2625
1320,0007,20151208,2,0,3,0.0,134.1103,,2,13200007,2626
1320,0012,20151204,1,0,2,0.0,134.1103,,3,13200012,2627
1320,0013,20151208,2,0,1,0.0,134.1103,,4,13200013,2628
1320,0026,20151219,2,1,3,0.0,134.1103,,4,13200026,2629
1320,0035,20151215,1,0,1,0.0,134.1103,,2,13200035,2630
1320,0036,20160108,3,1,3,0.0,153.1711,2.0,3,13200036,2631
1320,0050,20160203,1,0,0,,134.1103,2.0,3,13200050,2632
1320,0068,20160205,3,0,2,1.0,153.1711,,2,13200068,2633
1320,0070,20160123,2,0,4,0.0,165.9466,1.0,3,13200070,2634
1320,0075,20160126,3,0,0,,165.9466,1.0,2,13200075,2635
1320,0081,20160205,1,0,0,,153.1711,,3,13200081,2636
1320,0084,20160308,2,1,1,0.0,134.1103,1.0,3,13200084,2637
1320,0089,20160226,2,0,0,,153.1711,2.0,3,13200089,2638
1320,0095,20160225,1,0,0,,198.886,1.0,2,13200095,2639
1320,0101,20160304,2,1,5,1.0,153.1711,,2,13200101,2640
1320,0006,20151209,1,0,0,,134.1103,2.0,3,13200006,2641
1320,0022,20151218,1,0,0,,198.886,2.0,3,13200022,2642
1320,0027,20151208,2,1,4,0.0,165.9466,2.0,3,13200027,2643
1320,0032,20160114,2,0,1,0.0,165.9466,2.0,2,13200032,2644
1320,0037,20160116,2,0,4,0.0,165.9466,1.0,2,13200037,2645
1320,0044,20160113,0,0,0,,198.886,,2,13200044,2646
1320,0065,20160106,3,1,2,0.0,165.9466,1.0,2,13200065,2647
1320,0079,20160302,2,0,2,0.0,134.1103,,2,13200079,2648
1320,0083,20160227,1,0,0,,198.886,2.0,3,13200083,2649
1320,0090,20160318,1,0,2,0.0,134.1103,1.0,2,13200090,2650
1320,0099,20160304,2,0,4,0.0,153.1711,1.0,2,13200099,2651
1320,0100,20160305,1,0,1,0.0,198.886,,2,13200100,2652
1320,0011,20160119,1,0,4,0.0,153.1711,1.0,3,13200011,2653
1320,0020,20151202,2,0,2,1.0,134.1103,,3,13200020,2654
1320,0077,20160127,1,0,0,,198.886,,3,13200077,2655
1320,0080,20160311,1,0,2,0.0,134.1103,,3,13200080,2656
1320,0086,20160224,1,0,0,,165.9466,2.0,2,13200086,2657
1320,0105,20160303,0,0,0,,134.1103,,3,13200105,2658
1320,0010,20151203,1,1,3,0.0,134.1103,2.0,3,13200010,2659
1320,0021,20151208,1,0,0,,134.1103,2.0,3,13200021,2660
1320,0024,20151209,4,1,3,0.0,153.1711,,1,13200024,2661
1320,0029,20151217,2,0,3,0.0,165.9466,1.0,3,13200029,2662
1320,0034,20151208,1,0,0,,165.9466,,3,13200034,2663
1320,0046,20151208,1,0,0,,198.886,1.0,3,13200046,2664
1320,0049,20160205,1,0,0,,198.886,1.0,3,13200049,2665
1320,0073,20160126,1,0,0,,165.9466,2.0,3,13200073,2666
1320,0085,20160318,2,0,5,0.0,165.9466,2.0,3,13200085,2667
1320,0108,20160302,2,0,0,,134.1103,,3,13200108,2668
1320,0023,20151215,2,0,6,0.0,165.9466,1.0,1,13200023,2669
1320,0041,20151209,1,0,1,0.0,134.1103,1.0,3,13200041,2670
1320,0072,20160119,2,0,7,1.0,165.9466,,2,13200072,2671
1320,0087,20160202,1,0,0,,153.1711,2.0,3,13200087,2672
1320,0096,20160302,0,0,0,,198.886,1.0,3,13200096,2673
1320,0110,20160308,2,0,2,0.0,134.1103,1.0,2,13200110,2674
1320,0025,20151204,0,0,0,,198.886,,1,13200025,2675
1320,0045,20160119,2,0,3,0.0,165.9466,1.0,4,13200045,2676
1320,0052,20160113,0,0,2,0.0,198.886,,3,13200052,2677
1320,0106,20160308,1,0,0,,134.1103,,3,13200106,2678
1320,0005,20151205,2,0,0,,153.1711,2.0,4,13200005,2679
1320,0015,20160304,1,0,1,1.0,134.1103,,3,13200015,2680
1320,0019,20151204,1,0,1,0.0,153.1711,,3,13200019,2681
1320,0063,20160119,0,0,0,,198.886,1.0,3,13200063,2682
1320,0074,20160304,1,0,1,0.0,198.886,2.0,3,13200074,2683
1320,0014,20151202,1,0,2,0.0,134.1103,1.0,2,13200014,2684
1320,0040,20160206,2,0,0,,134.1103,,3,13200040,2685
1320,0055,20151209,2,0,0,,134.1103,,4,13200055,2686
1320,0061,20160126,2,0,4,0.0,165.9466,2.0,3,13200061,2687
1320,0008,20160311,1,0,1,0.0,198.886,2.0,3,13200008,2688
1320,0009,20160309,2,0,2,0.0,134.1103,,2,13200009,2689
1320,0047,20160109,2,0,0,,134.1103,,2,13200047,2690
1320,0060,20160106,2,0,1,0.0,134.1103,2.0,1,13200060,2691
1320,0062,20160109,3,0,2,0.0,165.9466,,2,13200062,2692
1320,0092,20160224,1,0,1,0.0,134.1103,,2,13200092,2693
1328,0004,20160108,1,0,1,0.0,198.886,,3,13280004,2694
1328,0028,20160112,1,0,1,0.0,153.1711,2.0,2,13280028,2695
1330,0009,20151211,2,0,5,0.0,109.9426,2.0,2,13300009,2696
1330,0003,20151215,3,0,0,,125.4692,,2,13300003,2697
1330,0008,20151218,2,0,4,0.0,129.0802,2.0,3,13300008,2698
1330,0013,20151202,1,0,0,,98.98594,,3,13300013,2699
1330,0015,20151212,0,0,0,,98.98594,,3,13300015,2700
1330,0021,20151202,1,0,0,,98.98594,,3,13300021,2701
1330,0022,20151204,1,0,0,,98.98594,,3,13300022,2702
1330,0024,20151215,1,0,2,0.0,109.9426,,3,13300024,2703
1330,0027,20160112,0,0,0,,98.98594,,3,13300027,2704
1330,0030,20151202,2,0,0,,109.9426,1.0,3,13300030,2705
1330,0035,20160108,2,0,2,0.0,109.9426,,2,13300035,2706
1330,0055,20151215,1,0,2,0.0,109.9426,2.0,3,13300055,2707
1330,0059,20160116,2,1,3,0.0,125.4692,2.0,2,13300059,2708
1330,0066,20160108,1,0,0,,98.98594,,3,13300066,2709
1330,0070,20160108,2,0,1,0.0,125.4692,2.0,3,13300070,2710
1330,0083,20160224,2,0,2,0.0,109.9426,,2,13300083,2711
1330,0085,20160203,2,2,4,0.0,125.4692,,2,13300085,2712
1330,0090,20160302,0,0,0,,98.98594,2.0,3,13300090,2713
1330,0007,20160317,2,0,6,0.0,112.8853,2.0,3,13300007,2714
1330,0020,20151212,2,0,0,,109.9426,2.0,3,13300020,2715
1330,0034,20151211,2,0,2,0.0,112.8853,1.0,3,13300034,2716
1330,0038,20160127,1,0,3,0.0,109.9426,1.0,3,13300038,2717
1330,0049,20151216,2,1,3,0.0,109.9426,,1,13300049,2718
1330,0052,20160113,1,0,0,,109.9426,2.0,2,13300052,2719
1330,0058,20160225,2,0,2,0.0,129.0802,1.0,1,13300058,2720
1330,0061,20160105,2,0,3,0.0,125.4692,,3,13300061,2721
1330,0063,20160108,1,0,1,0.0,109.9426,,3,13300063,2722
1330,0072,20160108,2,1,5,0.0,112.8853,2.0,2,13300072,2723
1330,0075,20160123,1,0,0,,98.98594,2.0,3,13300075,2724
1330,0001,20160106,2,0,4,0.0,129.0802,,3,13300001,2725
1330,0010,20160105,1,0,1,0.0,98.98594,,3,13300010,2726
1330,0028,20160122,1,0,2,0.0,109.9426,,2,13300028,2727
1330,0046,20151217,0,0,1,0.0,98.98594,2.0,3,13300046,2728
1330,0073,20160108,1,0,0,,109.9426,2.0,2,13300073,2729
1330,0105,20160311,1,0,0,,98.98594,,4,13300105,2730
1330,0031,20160114,1,0,3,0.0,125.4692,2.0,3,13300031,2731
1330,0042,20151212,1,0,1,0.0,125.4692,1.0,3,13300042,2732
1330,0054,20151209,0,0,1,0.0,98.98594,,3,13300054,2733
1330,0069,20160113,2,0,2,0.0,109.9426,,2,13300069,2734
1330,0071,20160107,1,0,2,0.0,109.9426,,2,13300071,2735
1330,0079,20160128,1,0,1,0.0,98.98594,,1,13300079,2736
1330,0080,20160202,2,0,4,0.0,125.4692,2.0,2,13300080,2737
1330,0089,20160303,2,0,5,0.0,112.8853,,1,13300089,2738
1330,0092,20160225,2,0,2,2.0,109.9426,,2,13300092,2739
1330,0005,20160109,2,0,0,,109.9426,,4,13300005,2740
1330,0012,20151209,1,0,1,0.0,109.9426,,3,13300012,2741
1330,0056,20151209,2,0,3,0.0,129.0802,1.0,2,13300056,2742
1330,0057,20160304,1,0,1,0.0,98.98594,,3,13300057,2743
1330,0067,20160114,1,0,2,0.0,125.4692,1.0,3,13300067,2744
1330,0039,20151212,2,0,2,0.0,129.0802,2.0,3,13300039,2745
1330,0044,20151215,1,0,4,0.0,98.98594,,3,13300044,2746
1330,0062,20160113,2,0,2,0.0,109.9426,,2,13300062,2747
1330,0095,20160308,2,0,5,0.0,112.8853,,3,13300095,2748
1330,0101,20160316,1,0,1,0.0,109.9426,,2,13300101,2749
1330,0048,20151210,1,0,0,,98.98594,2.0,4,13300048,2750
1330,0065,20160129,1,0,0,,98.98594,,3,13300065,2751
1330,0088,20160315,2,1,5,0.0,125.4692,,1,13300088,2752
1330,0107,20160305,2,0,3,0.0,129.0802,,2,13300107,2753
1330,0019,20151212,2,0,2,0.0,129.0802,1.0,4,13300019,2754
1330,0037,20151216,2,0,1,0.0,109.9426,,2,13300037,2755
1330,0045,20151209,2,0,3,0.0,109.9426,,4,13300045,2756
1330,0096,20160316,2,1,5,0.0,129.0802,2.0,2,13300096,2757
1330,0036,20151215,4,0,6,0.0,112.8853,,2,13300036,2758
1330,0091,20160305,1,0,0,,98.98594,,3,13300091,2759
1330,0040,20151210,1,0,0,,109.9426,,4,13300040,2760
1330,0025,20151202,3,1,0,,109.9426,2.0,3,13300025,2761
1330,0082,20160318,2,0,0,,129.0802,2.0,2,13300082,2762
1330,0017,20151212,3,0,3,0.0,125.4692,,3,13300017,2763
1330,0026,20151202,3,0,0,,129.0802,,4,13300026,2764
1330,0060,20160318,1,0,0,,109.9426,2.0,3,13300060,2765
1330,0100,20160316,2,0,4,0.0,129.0802,2.0,3,13300100,2766
1340,0006,20151202,1,0,0,,74.07693,,3,13400006,2767
1340,0007,20151204,0,0,0,,74.07693,,3,13400007,2768
1340,0019,20151205,2,0,4,0.0,57.66228,2.0,2,13400019,2769
1340,0033,20160116,1,0,0,,110.4363,1.0,3,13400033,2770
1340,0034,20160206,1,0,0,,74.07693,2.0,3,13400034,2771
1340,0040,20160121,4,0,0,,57.66228,1.0,3,13400040,2772
1340,0050,20160114,1,0,0,,74.07693,1.0,3,13400050,2773
1340,0010,20151208,2,0,0,,110.4363,2.0,3,13400010,2774
1340,0014,20151209,2,0,0,,101.3327,2.0,2,13400014,2775
1340,0022,20160122,1,0,1,0.0,110.4363,,3,13400022,2776
1340,0025,20151202,2,1,3,0.0,110.4363,1.0,3,13400025,2777
1340,0032,20160126,2,0,0,,101.3327,,2,13400032,2778
1340,0039,20160116,1,0,1,0.0,74.07693,,3,13400039,2779
1340,0041,20160105,1,0,0,,74.07693,,1,13400041,2780
1340,0045,20160105,1,0,0,,110.4363,,3,13400045,2781
1340,0055,20160121,2,0,5,0.0,57.66228,1.0,3,13400055,2782
1340,0056,20160205,1,0,1,0.0,74.07693,1.0,3,13400056,2783
1340,0063,20160121,1,0,3,0.0,57.66228,,3,13400063,2784
1340,0065,20160121,1,0,2,1.0,74.07693,,2,13400065,2785
1340,0070,20160308,1,0,0,,74.07693,3.0,3,13400070,2786
1340,0084,20160303,1,0,1,0.0,74.07693,,3,13400084,2787
1340,0091,20160309,0,0,3,0.0,110.4363,1.0,3,13400091,2788
1340,0002,20160202,1,0,0,,74.07693,,3,13400002,2789
1340,0003,20151217,2,1,3,0.0,110.4363,2.0,1,13400003,2790
1340,0004,20151209,1,0,1,0.0,101.3327,,3,13400004,2791
1340,0005,20160317,1,0,0,,101.3327,,3,13400005,2792
1340,0016,20151209,0,0,0,,74.07693,,3,13400016,2793
1340,0018,20160120,2,0,7,0.0,57.66228,1.0,2,13400018,2794
1340,0023,20160105,1,0,1,0.0,101.3327,,3,13400023,2795
1340,0027,20151210,2,0,2,0.0,101.3327,1.0,1,13400027,2796
1340,0035,20151218,1,0,1,0.0,74.07693,,2,13400035,2797
1340,0051,20160203,1,0,1,0.0,101.3327,,3,13400051,2798
1340,0054,20160112,1,0,0,,101.3327,,3,13400054,2799
1340,0058,20160116,0,0,1,0.0,74.07693,,3,13400058,2800
1340,0061,20160303,2,0,4,0.0,108.0888,,1,13400061,2801
1340,0064,20160302,1,0,1,0.0,101.3327,1.0,2,13400064,2802
1340,0067,20160223,1,0,4,0.0,57.66228,,3,13400067,2803
1340,0076,20160206,1,0,0,,110.4363,2.0,3,13400076,2804
1340,0086,20160317,1,0,0,,101.3327,,3,13400086,2805
1340,0090,20160317,2,0,1,0.0,110.4363,,2,13400090,2806
1340,0094,20160317,2,0,4,0.0,101.3327,,3,13400094,2807
1340,0057,20160205,0,0,2,0.0,108.0888,2.0,3,13400057,2808
1340,0059,20160227,3,0,2,0.0,108.0888,2.0,3,13400059,2809
1340,0011,20151219,2,1,2,0.0,108.0888,2.0,3,13400011,2810
1340,0012,20160205,4,0,4,0.0,108.0888,1.0,1,13400012,2811
1340,0029,20151217,2,0,2,1.0,101.3327,,3,13400029,2812
1340,0043,20151217,0,0,1,0.0,74.07693,2.0,3,13400043,2813
1340,0071,20160303,2,0,4,0.0,57.66228,,2,13400071,2814
1340,0030,20151219,2,0,0,,101.3327,,3,13400030,2815
1340,0036,20160206,2,0,2,0.0,108.0888,,3,13400036,2816
1340,0060,20160122,0,0,0,,74.07693,,3,13400060,2817
1340,0069,20160206,2,0,5,0.0,108.0888,,2,13400069,2818
1340,0075,20160206,1,0,1,0.0,74.07693,,3,13400075,2819
1340,0078,20160206,1,0,2,1.0,101.3327,,3,13400078,2820
1340,0079,20160203,1,0,1,0.0,74.07693,2.0,3,13400079,2821
1340,0009,20151211,1,0,1,0.0,74.07693,,3,13400009,2822
1340,0013,20160130,1,0,0,,101.3327,1.0,3,13400013,2823
1340,0020,20151211,2,0,3,0.0,110.4363,2.0,3,13400020,2824
1340,0021,20151211,1,0,1,0.0,74.07693,,3,13400021,2825
1340,0024,20151216,1,0,5,0.0,57.66228,,1,13400024,2826
1340,0026,20151211,2,0,1,0.0,101.3327,,2,13400026,2827
1340,0028,20151211,1,0,2,0.0,74.07693,2.0,2,13400028,2828
1340,0031,20160303,3,0,3,0.0,101.3327,,2,13400031,2829
1340,0037,20160113,2,0,1,0.0,101.3327,,3,13400037,2830
1340,0038,20160130,2,0,1,0.0,101.3327,2.0,1,13400038,2831
1340,0046,20160115,2,1,2,0.0,108.0888,1.0,2,13400046,2832
1340,0072,20160130,2,0,2,0.0,101.3327,,3,13400072,2833
1340,0073,20160130,2,2,4,0.0,57.66228,,3,13400073,2834
1340,0074,20160225,3,0,4,0.0,108.0888,2.0,4,13400074,2835
1340,0081,20160302,2,0,0,,101.3327,,2,13400081,2836
1350,0025,20160202,1,0,0,,128.9355,,3,13500025,2837
1350,0028,20151211,0,0,1,0.0,129.9622,,3,13500028,2838
1350,0040,20151211,2,0,2,0.0,129.9622,1.0,3,13500040,2839
1350,0055,20160317,0,1,1,0.0,142.8583,2.0,3,13500055,2840
1350,0084,20160128,3,0,2,0.0,191.2953,1.0,2,13500084,2841
1350,0018,20151210,0,0,1,0.0,128.9355,,4,13500018,2842
1350,0033,20160109,1,0,0,,142.8583,2.0,3,13500033,2843
1350,0037,20160123,1,0,3,0.0,191.2953,,1,13500037,2844
1350,0041,20160109,1,0,2,0.0,129.9622,1.0,3,13500041,2845
1350,0046,20160107,1,0,3,0.0,142.8583,1.0,3,13500046,2846
1350,0070,20160303,1,0,1,0.0,128.9355,2.0,3,13500070,2847
1350,0081,20160123,1,0,3,0.0,142.8583,2.0,3,13500081,2848
1350,0091,20160302,1,0,2,0.0,129.9622,,4,13500091,2849
1350,0097,20160303,0,0,1,0.0,128.9355,2.0,3,13500097,2850
1350,0029,20151204,0,1,3,0.0,142.8583,,3,13500029,2851
1350,0051,20151217,0,0,0,,191.2953,,3,13500051,2852
1350,0092,20160301,1,0,0,,129.9622,,1,13500092,2853
1350,0108,20160315,1,0,0,,129.9622,2.0,3,13500108,2854
1350,0005,20151212,1,0,1,0.0,129.9622,1.0,3,13500005,2855
1350,0015,20160203,2,0,3,0.0,129.9622,,1,13500015,2856
1350,0031,20160303,1,0,0,,128.9355,,3,13500031,2857
1350,0048,20151217,0,0,0,,128.9355,,3,13500048,2858
1350,0056,20160123,1,0,0,,128.9355,2.0,3,13500056,2859
1350,0111,20160312,0,0,0,,128.9355,,3,13500111,2860
1350,0117,20160301,0,0,0,,128.9355,1.0,3,13500117,2861
1350,0004,20151203,1,0,0,,128.9355,1.0,3,13500004,2862
1350,0006,20160126,1,0,1,0.0,191.2953,1.0,3,13500006,2863
1350,0007,20151201,2,0,1,0.0,129.9622,2.0,3,13500007,2864
1350,0013,20151205,0,0,0,,128.9355,,3,13500013,2865
1350,0019,20160226,0,0,0,,128.9355,,3,13500019,2866
1350,0024,20151205,0,0,0,,128.9355,2.0,3,13500024,2867
1350,0047,20160114,1,0,1,0.0,128.9355,2.0,3,13500047,2868
1350,0089,20160223,2,0,3,0.0,142.8583,1.0,2,13500089,2869
1350,0096,20160226,1,0,0,,128.9355,2.0,3,13500096,2870
1350,0104,20160226,0,0,0,,128.9355,2.0,3,13500104,2871
1350,0022,20160226,1,0,0,,128.9355,2.0,3,13500022,2872
1350,0063,20160223,0,0,1,0.0,129.9622,,3,13500063,2873
1350,0065,20160226,2,1,0,,129.9622,2.0,3,13500065,2874
1350,0066,20160123,1,0,2,1.0,129.9622,2.0,2,13500066,2875
