MP1;MP2;ECH;ANNE;M1;M2;M3;M3A;M3D;M5;M6A;M7A1;M13A;M14A;M7A;M8A;M9A;M6B;M7B1;M13B;M14B;M7B;M8B;M9B;M6C;M7C1;M13C;M14C;M7C;M8C;M9C;M6D;M7D1;M13D;M14D;M7D;M8D;M9D;M14;M15A;M16A;M20A;M17A;M18A;M19A;M15B;M16B;M20B;M17B;M18B;M19B;M15C;M16C;M20C;M17C;M18C;M19C;M15D;M16D;M20D;M17D;M18D;M19D;M20;M21;M22;COEM;ML2A;ML2B;ML2C;M22B;M22C;ML24;MP3;MFIN
1;1018;0102;20160226;5;1;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;66.79166;2013;1;88888;;;3;4;0
1;1018;0109;20160226;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;66.79166;2015;2;94077;;;3;4;0
1;1018;0117;20160205;4;5;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;66.79166;2014;1;59350;;;4;4;0
1;1018;0128;20160303;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;66.79166;2012;1;62351;;;3;3;0
1;1018;0129;20160227;4;1;1;4;1;1;1;3;2007;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;53.82657;2013;3;59350;00;00;3;5;0
1;1018;0134;20160301;4;3;1;3;1;2;1;3;2006;04;1;2;2;1;1;2011;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;41.84241;2015;1;59009;;;4;1;0
1;1018;0138;20160303;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;66.79166;2015;1;90010;;;3;3;0
1;1018;0139;20160316;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;66.79166;2014;1;62487;;;3;2;0
1;1018;0151;20160316;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;66.79166;2015;1;63113;;;3;2;0
1;1020;0028;20160115;3;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;2;59606;;;3;4;0
1;1020;0052;20160205;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2015;2;02408;;;3;4;0
1;1020;0055;20160205;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;2;60469;;;3;4;0
1;1020;0518;20151210;3;3;2;;2;2;1;3;2012;04;1;2;2;3;3;9999;07;3;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2015;1;77284;;;3;3;0
1;1020;0024;20151202;4;3;2;;1;1;1;3;2002;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;102.8960;2014;1;59350;00;00;2;2;0
1;1020;0033;20160130;3;3;2;;1;1;1;3;2012;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;82.07269;2015;1;59350;00;00;3;5;0
1;1020;0084;20160127;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;102.8960;2014;1;29019;;;3;2;0
1;1020;0108;20160315;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2014;1;59295;;;3;1;0
1;1020;0119;20160224;2;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;1;59350;;;3;2;0
1;1020;0029;20160106;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2013;1;21021;;;4;2;0
1;1020;0031;20160205;4;3;1;1;1;1;1;3;2006;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;82.07269;2015;2;59350;00;00;3;4;0
1;1020;0054;20151215;4;1;1;2;1;1;1;1;2007;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;1997;;;;;4;1;0
1;1020;0060;20160114;2;1;1;3;1;2;1;3;2013;08;1;1;3;1;3;2008;05;1;1;3;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;80.12179;2008;1;59350;00;03;2;3;0
1;1020;0062;20160129;4;2;1;4;1;1;1;1;2001;08;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;102.8960;1995;;;;;3;4;0
1;1020;0067;20160206;4;2;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;102.8960;2013;2;59350;;;3;5;0
1;1020;0069;20160109;4;1;1;4;1;1;1;3;2013;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;06;02;1;112.8955;2012;1;88888;00;02;3;5;0
1;1020;0070;20160112;4;1;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;82.07269;2012;1;59122;00;00;2;1;0
1;1020;0074;20160113;3;3;2;;1;1;1;3;2010;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2013;1;59009;;;4;2;0
1;1020;0083;20160128;4;3;2;;1;1;1;1;2007;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2014;1;63069;;;4;3;0
1;1020;0102;20160127;4;3;2;;1;1;1;1;2013;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2013;1;83137;;;3;2;0
1;1020;0107;20160309;4;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2014;2;59350;;;3;2;0
1;1020;0125;20160225;3;3;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;1;59350;;;3;3;0
1;1020;0139;20160301;4;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2016;1;59183;;;3;1;0
1;1020;0003;20160129;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;102.8960;2015;2;59350;;;4;4;0
1;1020;0009;20151212;2;1;1;4;1;1;1;3;2011;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;112.8955;2012;1;59350;00;01;3;5;0
1;1020;0016;20151212;1;4;1;4;1;2;1;3;2013;09;1;1;3;3;1;2006;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;01;1;112.8955;2012;3;59350;00;02;3;5;0
1;1020;0042;20160128;3;3;2;;2;1;1;3;2013;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2013;2;59350;;;4;3;0
1;1020;0046;20151217;4;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2013;1;59350;;;3;3;0
1;1020;0117;20160127;3;3;2;;1;2;1;1;2015;04;1;2;2;1;1;2014;04;1;2;2;;;;;;;;;;;;;;;1;2;1;2;2011;2;2;;;;;;;;;;;;;;;;;;;00;;3;102.8960;2013;1;06004;;;3;2;0
1;1020;0134;20160305;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2013;1;59350;;;3;5;0
1;1020;0148;20160315;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;1;62041;;;3;1;0
1;1020;0155;20160319;4;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2012;1;59183;;;3;5;0
1;1020;0521;20160308;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2013;1;59350;;;3;1;0
1;1020;0650;20160308;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2014;1;02691;;;3;1;0
1;1020;0007;20160204;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;2;80690;;;3;3;0
1;1020;0025;20151212;3;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;1;69123;;;3;5;0
1;1020;0043;20160204;3;3;1;1;1;1;1;3;2014;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;2;59350;;;3;3;0
1;1020;0053;20160127;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;1;59350;;;4;2;0
1;1020;0065;20160226;3;3;2;;1;1;1;1;2000;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2015;2;80001;;;3;4;0
1;1020;0078;20160206;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2011;2;59410;;;3;5;0
1;1020;0100;20160312;3;1;1;1;1;1;1;3;2013;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;82.07269;2010;2;27377;00;00;3;5;0
1;1020;0112;20160121;4;3;2;;1;1;1;3;2011;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2014;2;83118;;;4;3;0
1;1020;0114;20160322;2;3;2;;1;1;1;1;1998;09;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;102.8960;2015;1;59350;00;00;3;1;0
1;1020;0140;20160301;3;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2014;1;88888;;;4;1;0
1;1020;0144;20160318;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2014;1;59350;;;3;4;0
1;1020;0161;20160331;4;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2013;1;59350;;;3;3;0
1;1020;0006;20151210;4;3;2;;1;1;1;1;1993;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2014;1;88888;;;3;3;0
1;1020;0010;20151204;4;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2015;2;59350;;;3;4;0
1;1020;0012;20151204;4;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2014;2;88888;;;3;4;0
1;1020;0017;20151203;2;1;1;4;1;1;1;3;2011;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;1;3;4;2;1996;1;2;;;;;;;;;;;;;;;;;;;02;00;1;102.8960;2004;;;00;00;3;3;0
1;1020;0022;20151202;2;1;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;1986;;;;;3;2;0
1;1020;0023;20151216;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2015;2;62119;;;3;2;0
1;1020;0030;20151209;4;3;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2014;1;59350;;;3;2;0
1;1020;0032;20160204;4;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;2;59350;;;3;3;0
1;1020;0045;20160324;4;1;1;4;1;1;1;3;2005;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;80.12179;2015;2;59421;01;00;3;3;0
1;1020;0056;20151215;4;3;1;4;1;1;1;1;2006;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2010;2;62427;;;3;1;0
1;1020;0064;20160112;4;3;1;4;1;1;1;3;2013;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;82.07269;2012;2;02408;01;00;2;1;0
1;1020;0090;20160123;3;3;1;4;1;2;1;3;2014;07;1;2;2;1;3;2009;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;102.8960;2015;1;59350;;;3;5;0
1;1020;0133;20160316;4;3;2;;1;1;1;3;2001;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;102.8960;2015;1;59350;;;3;2;0
1;1020;0136;20160312;4;1;1;4;1;1;1;3;2001;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2015;1;59350;;;3;5;0
1;1020;0047;20151205;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;82.07269;2001;;;00;00;3;5;0
1;1020;0061;20160130;4;1;1;3;1;2;1;3;1995;07;1;1;2;1;1;2015;07;1;1;2;;;;;;;;;;;;;;;1;3;2;1;1999;1;2;;;;;;;;;;;;;;;;;;;02;00;1;102.8960;2009;1;59350;00;00;3;5;0
1;1020;0077;20160120;4;2;1;4;1;1;1;1;2007;05;1;1;3;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;102.8960;2000;;;;;3;2;0
1;1020;0087;20160202;3;3;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2014;1;62250;;;3;1;0
1;1020;0089;20160227;4;1;1;4;1;1;1;3;2011;10;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;82.07269;2007;1;59239;00;00;2;5;0
1;1020;0091;20160113;4;2;1;4;1;1;1;3;2003;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;102.8960;2012;1;59350;00;00;4;2;0
1;1020;0113;20160129;4;2;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;1960;;;;;3;4;0
1;1020;0128;20160226;3;5;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;66.79166;2015;2;75056;;;3;4;0
1;1020;0005;20151210;4;3;1;3;1;1;1;3;2009;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;102.8960;2014;1;59350;;;3;3;0
1;1020;0038;20151215;3;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2012;2;62765;;;4;1;0
1;1020;0057;20160311;4;1;1;2;1;2;1;3;2010;04;1;1;2;1;3;2004;06;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;112.8955;2005;;;01;01;3;4;0
1;1020;0072;20160121;4;3;2;;2;1;1;1;2008;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2015;1;59350;;;3;3;0
1;1020;0088;20160120;4;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2001;;;;;4;2;0
1;1020;0093;20160206;4;3;2;;1;1;1;3;2007;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2015;1;59043;;;3;5;0
1;1020;0121;20160309;4;3;2;;1;1;1;3;2007;06;4;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2015;2;93057;;;3;2;0
1;1020;0126;20160311;4;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;102.8960;2009;3;59350;;;3;4;0
1;1020;0154;20160324;4;3;2;;1;1;1;1;2001;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2014;1;59182;;;3;3;0
1;1020;0001;20151204;4;3;1;4;1;1;1;3;2009;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2001;;;;;3;4;0
1;1020;0040;20160204;4;2;1;4;1;1;1;3;2008;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;102.8960;2014;2;59350;;;3;3;0
1;1020;0115;20160330;4;1;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;82.07269;2008;1;59350;00;00;3;2;0
1;1020;0132;20160304;4;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.12179;2015;2;93001;;;3;4;0
1;1020;0141;20160303;4;3;1;4;1;1;1;1;2004;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;82.07269;2015;1;60041;00;00;3;3;0
1;1020;0160;20160331;4;4;2;;1;1;1;1;2009;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2009;3;62099;;;4;3;0
1;1020;0002;20160302;3;1;2;;1;1;1;3;2015;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;112.8955;2013;1;59646;;;3;2;0
1;1020;0027;20151212;4;3;1;4;1;1;1;1;2011;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;102.8960;2008;2;59350;00;00;3;5;0
1;1020;0066;20160204;4;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2012;1;59606;;;3;3;0
1;1020;0080;20160114;4;2;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2000;;;;;4;3;0
1;1020;0081;20160112;4;1;1;3;2;1;1;1;2000;12;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;05;00;1;102.8960;1996;;;00;00;2;1;0
1;1020;0092;20160127;4;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;1993;;;;;3;2;0
1;1020;0101;20160119;1;1;1;4;1;1;1;1;2006;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;1975;;;;;3;1;0
1;1020;0149;20160317;4;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2012;3;59350;;;3;3;0
1;1020;0015;20160120;4;2;1;4;1;1;1;1;1999;05;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;80.12179;2008;1;59350;00;00;3;2;0
1;1020;0034;20151210;4;2;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;1953;;;;;3;3;0
1;1020;0095;20160323;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;2015;1;59350;;;3;2;0
1;1020;0109;20160223;4;2;2;;1;1;1;3;2003;05;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;102.8960;2012;2;59350;;;3;1;0
1;1020;0120;20160304;4;2;1;3;1;1;1;1;2005;04;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;112.8955;2011;1;59350;01;00;3;4;0
1;1020;0122;20160225;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;82.07269;1990;;;;;3;3;0
1;1020;0131;20160323;4;3;2;;1;2;1;1;2007;05;1;2;2;1;3;2002;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;102.8960;2015;2;59560;;;3;2;0
1;1020;0143;20160303;4;5;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;66.79166;2015;1;54395;;;3;3;0
1;1020;0150;20160319;4;3;2;;1;1;1;3;2010;06;2;1;3;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;102.8960;2012;1;59090;00;00;3;5;0
1;1020;0151;20160323;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2013;2;59350;;;3;2;0
1;1020;0063;20160129;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;82.07269;2011;1;59426;00;00;3;4;0
1;1023;0138;20160304;4;4;1;4;1;1;1;3;2008;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;102.8960;2000;;;;;2;4;0
1;1028;0014;20160203;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;102.8960;2013;2;59350;;;3;2;0
1;1028;0026;20160203;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;80.12179;2014;2;59350;00;01;4;2;0
1;1028;0037;20160324;3;1;1;4;1;1;1;3;2014;07;2;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;82.07269;2011;2;59350;;;3;3;0
1;1028;0085;20160227;4;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.12179;2014;1;06088;;;3;5;0
1;1028;0086;20160121;2;3;1;4;1;2;1;3;2014;04;1;2;2;1;1;2007;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;80.12179;2012;1;59350;02;00;3;3;0
1;1028;0129;20160223;3;1;1;4;1;2;1;3;2007;05;1;2;2;1;3;2009;07;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.12179;2011;1;59522;;;3;1;0
1;1028;0137;20160227;3;1;1;4;1;1;1;3;2014;07;2;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;80.12179;2015;2;92050;00;01;1;5;0
1;1028;0153;20160324;4;3;1;4;1;1;1;1;2007;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;102.8960;2015;1;92020;;;4;3;0
1;1030;0132;20160324;3;1;1;3;1;1;1;3;2005;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;110.3007;2013;1;59350;00;00;3;3;0
1;1030;0027;20151203;3;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;161.6591;2014;1;59009;;;4;3;0
1;1030;0095;20160115;3;3;1;4;1;1;1;1;2003;04;4;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;82.15898;2010;1;59646;00;02;3;4;0
1;1030;0155;20160303;3;3;1;1;1;2;1;3;2003;05;1;1;2;1;1;2015;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;110.3007;2014;1;37261;00;00;3;3;0
1;1030;0514;20160202;4;3;1;4;1;1;1;1;2002;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;110.3007;2014;2;59350;00;00;3;1;0
